entity_id,total_brl,media_brl,n_transacoes,min_brl,max_brl,n_cross_border,n_ip_anomaly,n_device_rooted,n_sanctions
C101682,26153.5,2377.59,11,628.84,7217.88,1,0,0,0
C101683,76976.86,5498.35,14,230.63,25646.32,4,0,1,0
C101684,65572.6,3642.92,18,447.65,14550.6,4,0,0,0
C101685,64683.09,4312.21,15,463.17,19406.55,1,0,0,0
C101686,83034.67,4613.04,18,277.66,16602.63,1,0,2,0
C101687,48966.12,3264.41,15,432.05,9370.48,1,0,0,0
C101688,53408.72,3560.58,15,126.93,13749.54,5,0,0,0
C101689,113306.39,6665.08,17,116.28,42804.78,6,0,0,0
C101690,67925.41,3575.02,19,572.08,9855.73,3,0,0,0
C101691,47766.62,2514.03,19,484.57,8248.77,3,0,0,0
C101692,80042.49,5336.17,15,297.77,24265.29,3,0,0,0
C101693,72226.25,3611.31,20,401.52,13070.23,3,0,0,0
C101694,51588.4,2456.59,21,494.46,6726.33,3,0,0,0
C101695,152531.71,7626.59,20,163.1,61029.88,5,0,0,0
C101696,87375.99,5139.76,17,292.1,34692.44,1,0,0,0
C101697,35543.04,2961.92,12,320.55,9041.35,3,0,0,0
C101698,79243.61,4661.39,17,369.9,33795.71,1,0,1,0
C101699,92930.92,5162.83,18,276.83,29493.65,4,0,1,0
C101700,87115.86,3959.81,22,601.35,25990.31,3,0,0,0
C101701,99561.99,4741.05,21,1096.08,11698.6,4,0,0,0
C101702,67314.06,3542.85,19,418.03,11012.01,4,0,0,0
C101703,52649.35,4049.95,13,149.26,12438.01,3,0,0,0
C101704,104433.74,4973.04,21,351.26,15671.08,4,0,0,0
C101705,54051.31,3002.85,18,787.03,7528.3,4,0,0,0
C101706,114429.64,6357.2,18,518.37,36178.08,4,0,0,0
C101707,45064.05,3755.34,12,335.25,17097.59,3,0,1,0
C101708,74398.99,3719.95,20,508.28,28247.73,4,0,1,0
C101709,96197.24,7399.79,13,359.36,26467.66,4,0,0,0
C101710,114504.2,7156.51,16,736.93,23500.82,3,0,1,0
C101711,95117.53,5006.19,19,299.45,25050.72,4,0,0,0
C101712,114413.01,5448.24,21,203.43,31062.95,6,0,0,0
C101713,63468.34,2644.51,24,96.61,7636.69,6,0,1,0
C101714,90733.85,5040.77,18,847.97,14086.31,5,0,1,0
C101715,98980.74,3299.36,30,300.04,11382.92,3,0,3,0
C101716,99664.17,4530.19,22,346.4,17204.53,4,0,0,0
C101717,133839.74,5819.12,23,803.32,31520.7,6,0,0,0
C101718,13526.57,1932.37,7,157.49,4229.02,4,0,0,0
C101719,69228.34,3461.42,20,385.33,12230.65,4,1,1,0
C101720,143073.23,5961.38,24,521.26,19207.24,5,0,1,0
C101721,56822.51,4370.96,13,746.19,11235.02,3,0,0,0
C101722,73060.67,3176.55,23,360.45,27578.88,3,0,0,0
C101723,108082.84,4912.86,22,703.44,16757.18,4,0,0,0
C101724,47805.71,2812.1,17,80.02,6266.49,5,0,0,0
C101725,76918.86,3662.8,21,257.17,20545.09,6,0,2,0
C101726,45830.38,2864.4,16,287.69,9677.46,0,0,0,0
C101727,43750.7,2187.54,20,772.91,7176.05,5,0,0,0
C101728,81625.14,5101.57,16,611.76,14258.14,8,0,0,0
C101729,77184.12,3087.36,25,115.6,17360.28,3,0,1,0
C101730,39420.8,3583.71,11,281.7,14515.69,2,0,1,0
C101731,86227.42,5072.2,17,831.86,31972.07,1,0,0,0
C101732,92596.2,4629.81,20,259.14,17386.6,5,0,0,0
C101733,69289.9,3849.44,18,112.34,15052.82,1,0,0,0
C101734,81338.81,5083.68,16,898.0,13760.59,3,0,0,0
C101735,73826.35,3885.6,19,356.28,16467.72,3,0,2,0
C101736,125586.48,5460.28,23,355.45,28109.58,6,0,0,0
C101737,126463.53,5058.54,25,536.39,19929.53,7,0,3,0
C101738,71249.32,3562.47,20,502.81,12479.61,4,0,0,0
C101739,73959.14,3697.96,20,296.13,22076.99,2,0,0,0
C101740,74099.59,5292.83,14,215.21,15660.8,6,0,0,0
C101741,51732.98,3233.31,16,549.71,19036.76,1,0,0,0
C101742,99974.17,4346.7,23,469.65,25724.79,3,0,0,0
C101743,76384.22,3637.34,21,567.01,13288.65,3,0,3,0
C101744,66286.1,6628.61,10,603.91,33443.53,1,0,0,0
C101745,63607.99,3741.65,17,328.3,13100.83,6,0,0,0
C101746,129021.41,6143.88,21,526.07,42045.49,3,0,0,0
C101747,63415.32,4529.67,14,552.17,15617.11,4,0,0,0
C101748,120156.31,6324.02,19,212.5,25419.65,3,0,2,0
C101749,104046.68,5780.37,18,893.82,21539.32,4,0,0,0
C101750,101060.45,4042.42,25,163.84,22564.23,3,0,0,0
C101751,38689.34,2976.1,13,478.74,7201.12,2,0,0,0
C101752,42982.24,2865.48,15,676.46,8005.06,2,0,0,0
C101753,78677.15,5245.14,15,179.06,31600.81,5,0,0,0
C101754,163504.69,7785.94,21,493.11,26114.64,4,0,0,0
C101755,92518.73,3426.62,27,327.3,21327.57,6,1,0,0
C101756,99121.31,5216.91,19,956.26,26931.74,2,0,2,0
C101757,75252.96,4180.72,18,166.7,14074.1,6,0,0,0
C101758,58547.73,3903.18,15,364.95,26972.89,1,1,2,0
C101759,91747.45,4828.81,19,600.62,18060.4,6,0,1,0
C101760,95484.57,4340.21,22,92.09,46713.41,4,0,1,0
C101761,142083.32,6177.54,23,373.98,28853.32,6,0,0,0
C101762,73778.33,3688.92,20,469.06,21150.2,3,0,1,0
C101763,54319.08,2715.95,20,490.94,6469.84,4,0,0,0
C101764,106855.49,5088.36,21,427.44,14399.61,2,0,0,0
C101765,120155.71,6323.98,19,402.5,42749.2,2,0,1,0
C101766,72197.83,4010.99,18,622.02,29535.1,1,0,1,0
C101767,52479.53,3748.54,14,562.5,12541.84,3,0,0,0
C101768,92470.38,5779.4,16,719.29,16611.1,4,0,0,0
C101769,69606.22,4971.87,14,578.91,14570.24,1,0,0,0
C101770,83263.68,2973.7,28,297.22,8060.53,7,0,0,0
C101771,51125.96,3195.37,16,235.9,9026.36,3,1,2,0
C101772,102047.49,3924.9,26,1039.56,11171.22,6,0,3,0
C101773,193300.21,8404.36,23,259.59,49070.0,3,0,0,0
C101774,87996.69,5499.79,16,283.9,20770.72,3,0,1,0
C101775,89958.09,5622.38,16,775.7,41577.9,6,0,0,0
C101776,100583.11,3725.3,27,346.36,12384.82,5,0,0,0
C101777,60931.91,3206.94,19,675.87,6792.09,3,0,0,0
C101778,56974.45,3798.3,15,1260.84,13442.36,5,0,0,0
C101779,114442.31,5722.12,20,589.61,18028.0,1,0,1,0
C101780,47636.4,2268.4,21,327.84,5380.58,4,0,2,0
C101781,58672.21,3451.31,17,429.39,22865.03,1,0,0,0
C101782,68959.47,3134.52,22,159.14,12925.23,1,1,0,0
C101783,94385.83,3775.43,25,535.35,23529.5,5,0,1,0
C101784,143757.01,5750.28,25,837.05,25522.13,4,0,0,0
C101785,84342.4,4217.12,20,600.04,23020.84,3,0,0,0
C101786,48252.7,4021.06,12,559.1,10828.7,4,0,1,0
C101787,72760.03,3638.0,20,281.16,21053.35,3,0,2,0
C101788,42860.89,3061.49,14,527.93,7968.97,5,1,0,0
C101789,82385.85,5492.39,15,255.34,25887.29,0,0,1,0
C101790,62646.48,4818.96,13,593.29,24064.01,0,0,0,0
C101791,95445.23,6363.02,15,1133.34,33727.38,4,0,0,0
C101792,82438.95,4849.35,17,1079.52,16777.88,2,0,0,0
C101793,62673.43,2611.39,24,350.57,7621.92,3,0,0,0
C101794,70766.78,4162.75,17,892.2,13390.47,6,0,0,0
C101795,108461.17,5164.82,21,245.35,29950.71,5,0,0,0
C101796,78333.28,4351.85,18,380.89,27954.3,5,0,0,0
C101797,117482.65,5594.41,21,265.39,45326.88,5,0,1,0
C101798,50385.49,4198.79,12,840.98,10667.95,1,0,0,0
C101799,59463.91,2831.61,21,439.32,7834.31,3,0,4,0
C101800,81799.31,4544.41,18,78.06,12481.93,1,0,0,0
C101801,79111.97,5274.13,15,334.16,16496.25,3,0,2,0
C101802,64794.92,3410.26,19,314.73,13894.28,1,0,1,0
C101803,145677.35,9104.83,16,484.05,65642.37,1,0,0,0
C101804,55700.08,3978.58,14,554.37,11933.82,2,0,1,0
C101805,62781.21,4185.41,15,478.26,22332.44,5,0,2,0
C101806,56028.85,3295.81,17,692.5,9736.87,2,0,0,0
C101807,72582.6,3820.14,19,278.65,12773.67,2,0,3,0
C101808,77814.07,3890.7,20,525.18,17073.14,5,1,0,0
C101809,92485.9,5138.11,18,489.92,20789.75,4,0,0,0
C101810,160198.62,6965.16,23,376.34,51101.42,5,0,2,0
C101811,82020.55,3566.11,23,536.39,13363.47,3,0,0,0
C101812,115547.84,5502.28,21,383.45,45249.0,2,0,0,0
C101813,77243.34,3862.17,20,332.2,21897.94,3,0,1,0
C101814,101904.9,4632.04,22,225.7,17405.36,4,0,1,0
C101815,62286.89,3114.34,20,283.92,10864.1,4,0,0,0
C101816,69301.35,3300.06,21,453.9,17546.56,5,0,0,0
C101817,118268.2,4730.73,25,399.84,19045.91,6,0,0,0
C101818,67347.7,3961.63,17,695.36,14490.05,5,0,0,0
C101819,93375.6,4244.35,22,185.7,20233.9,6,0,0,0
C101820,110895.63,5040.71,22,625.07,15505.25,2,0,2,0
C101821,142218.88,5267.37,27,387.15,63428.39,6,0,1,0
C101822,63591.55,3346.92,19,278.1,10262.8,3,0,0,0
C101823,98510.24,5184.75,19,743.22,13489.93,2,0,0,0
C101824,71136.86,3556.84,20,169.8,12763.92,5,1,0,0
C101825,83292.13,4627.34,18,163.65,13753.24,2,0,0,0
C101826,106446.8,4628.12,23,118.24,19122.46,5,0,0,0
C101827,49209.45,3514.96,14,981.51,10220.22,3,0,0,0
C101828,101607.84,4838.47,21,439.91,12876.66,6,0,0,0
C101829,67911.23,3395.56,20,582.69,11878.33,1,0,0,0
C101830,121682.15,6404.32,19,375.01,35083.3,4,0,0,0
C101831,63477.81,4231.85,15,357.0,14813.4,3,0,1,0
C101832,92295.26,4857.65,19,662.88,40591.5,3,0,0,0
C101833,71465.68,4466.6,16,320.59,28120.55,3,0,0,0
C101834,26364.37,2636.44,10,359.69,4720.07,2,0,1,0
C101835,106570.78,4098.88,26,415.04,9852.56,4,0,2,0
C101836,136556.6,7586.48,18,337.98,56477.16,8,0,1,0
C101837,33086.46,3676.27,9,311.95,8231.53,1,0,0,0
C101838,58796.46,2939.82,20,308.44,8149.24,4,0,0,0
C101839,90233.14,4511.66,20,438.24,13584.29,4,0,0,0
C101840,58503.01,3900.2,15,295.14,15359.28,5,0,0,0
C101841,73245.6,6103.8,12,953.35,21623.83,2,0,0,0
C101842,119280.93,4970.04,24,278.97,31790.9,5,0,2,0
C101843,52275.35,3267.21,16,800.59,14727.54,2,0,0,0
C101844,63044.38,3002.11,21,254.36,11280.32,2,0,0,0
C101845,44702.26,4470.23,10,1204.39,11404.27,0,0,0,0
C101846,57560.29,4111.45,14,813.24,14955.53,2,0,0,0
C101847,83115.0,3613.7,23,379.03,10473.75,6,1,1,0
C101848,97114.44,5395.25,18,888.4,32163.5,3,0,0,0
C101849,97029.64,6064.35,16,1124.39,23652.5,4,0,1,0
C101850,50933.75,2546.69,20,174.26,8481.69,2,0,0,0
C101851,109347.44,6432.2,17,633.16,40438.36,1,0,1,0
C101852,125291.04,8352.74,15,1140.05,44734.73,2,0,1,0
C101853,231824.14,9659.34,24,332.95,102037.12,3,0,1,0
C101854,102917.65,3548.88,29,452.3,9721.98,4,0,0,0
C101855,68430.37,4276.9,16,136.33,10056.13,4,0,0,0
C101856,105408.12,5019.43,21,796.17,32222.39,1,0,1,0
C101857,87287.66,3636.99,24,271.65,9114.65,5,0,1,0
C101858,82574.94,3303.0,25,411.93,10697.56,3,0,0,0
C101859,64509.82,3583.88,18,295.71,13385.91,3,1,0,0
C101860,34070.03,2129.38,16,730.68,10773.55,5,0,1,0
C101861,55334.31,3458.39,16,434.2,18578.97,4,0,1,0
C101862,34493.71,2155.86,16,407.15,5141.97,2,1,1,0
C101863,79603.95,3980.2,20,718.2,12141.63,1,0,1,0
C101864,57782.88,5778.29,10,680.73,30330.15,0,0,0,0
C101865,51531.21,3680.8,14,593.25,12737.13,3,0,0,0
C101866,83797.33,4655.41,18,500.72,22351.68,3,0,1,0
C101867,149277.26,6219.89,24,432.23,59939.23,4,0,0,0
C101868,80447.27,4022.36,20,848.85,13952.51,3,0,2,0
C101869,77275.33,3512.52,22,190.02,21662.78,7,0,1,0
C101870,64767.13,4047.95,16,939.61,13792.42,4,0,1,0
C101871,33300.27,3027.3,11,1064.01,4913.71,3,0,0,0
C101872,107379.28,5965.52,18,512.99,23241.45,3,0,1,0
C101873,74399.81,5314.27,14,517.06,11115.25,2,0,0,0
C101874,97960.86,3061.28,32,614.69,9944.11,10,0,0,0
C101875,104778.7,4762.67,22,514.36,10298.09,4,1,0,0
C101876,128081.67,5568.77,23,639.15,25614.09,4,0,0,0
C101877,107464.2,4298.57,25,363.8,17420.2,2,0,1,0
C101878,69063.82,3288.75,21,288.2,7952.88,2,0,1,0
C101879,85825.53,4291.28,20,446.74,21638.25,5,0,0,0
C101880,26641.72,2664.17,10,306.84,7247.47,3,1,1,0
C101881,64582.66,3399.09,19,429.95,13003.76,4,0,0,0
C101882,73880.1,5277.15,14,182.27,23786.53,2,0,0,0
C101883,114215.75,3807.19,30,445.39,22893.52,2,0,1,0
C101884,86839.95,3947.27,22,371.39,19071.84,3,0,0,0
C101885,49307.49,2465.37,20,280.87,7788.98,5,0,0,0
C101886,60651.11,5054.26,12,350.05,16081.64,2,0,0,0
C101887,138452.41,6019.67,23,118.61,28775.4,4,0,1,0
C101888,72708.99,4039.39,18,1256.91,12187.92,4,0,1,0
C101889,73810.82,4613.18,16,331.81,17096.98,2,0,0,0
C101890,61964.49,3442.47,18,181.21,14951.95,3,0,1,0
C101891,93281.31,5182.3,18,535.11,48975.34,1,0,1,0
C101892,55513.46,3700.9,15,460.16,17076.9,5,0,0,0
C101893,62458.67,3903.67,16,331.28,10040.95,4,0,0,0
C101894,24580.21,2731.13,9,622.83,6122.97,3,0,0,0
C101895,108843.77,4947.44,22,443.1,28272.36,7,1,2,0
C101896,66095.12,4130.94,16,895.21,10458.77,2,0,2,0
C101897,152842.22,5878.55,26,153.44,46750.87,3,0,0,0
C101898,122108.76,6105.44,20,113.63,34434.66,3,0,0,0
C101899,76869.05,3074.76,25,629.14,10119.96,5,0,0,0
C101900,163570.66,8178.53,20,450.22,37569.67,4,0,1,0
C101901,90334.62,4754.45,19,428.54,15264.51,3,0,1,0
C101902,84682.85,3849.22,22,131.87,21563.61,2,0,0,0
C101903,56331.47,2964.81,19,342.61,14877.43,6,0,1,0
C101904,139460.23,5578.41,25,320.04,27577.38,7,0,2,0
C101905,60836.76,4679.75,13,341.39,18335.21,0,0,0,0
C101906,85050.39,4050.02,21,149.96,22226.32,4,0,1,0
C101907,112721.14,6262.29,18,567.61,29837.2,4,0,1,0
C101908,126911.41,4376.26,29,623.37,23270.41,5,0,2,0
C101909,73118.22,4874.55,15,1284.17,19966.76,4,0,1,0
C101910,29455.87,2677.81,11,532.65,11006.79,5,0,1,0
C101911,28487.01,2589.73,11,978.35,6151.47,3,0,0,0
C101912,93752.46,4934.34,19,433.9,20400.11,3,0,0,0
C101913,121349.16,5778.53,21,644.25,33073.13,3,0,0,0
C101914,63725.01,3982.81,16,777.33,11440.6,2,0,0,0
C101915,36702.4,4078.04,9,825.11,13519.51,1,0,0,0
C101916,79181.79,4398.99,18,349.05,30441.52,6,1,1,0
C101917,54730.49,2880.55,19,397.83,12571.78,2,0,1,0
C101918,98158.46,4674.21,21,704.34,21898.74,6,0,1,0
C101919,152429.63,6097.19,25,148.83,55411.61,6,0,2,0
C101920,58903.18,2804.91,21,389.78,9654.06,2,0,0,0
C101921,88647.63,4924.87,18,630.33,16466.7,6,0,0,0
C101922,66412.12,4150.76,16,413.45,16533.15,2,0,0,0
C101923,56897.97,5689.8,10,1410.55,24499.9,3,0,0,0
C101924,94190.12,4485.24,21,775.94,14602.73,4,0,1,0
C101925,89524.26,3892.36,23,333.38,14243.23,3,1,0,0
C101926,64964.64,3821.45,17,485.58,10208.15,4,0,0,0
C101927,58986.52,3277.03,18,311.94,9236.7,5,0,1,0
C101928,62724.99,3136.25,20,583.35,8196.9,5,0,0,0
C101929,47741.98,2652.33,18,428.21,12965.45,4,0,0,0
C101930,91624.19,3983.66,23,705.43,16389.89,3,0,1,0
C101931,77249.48,5149.97,15,306.32,28033.29,1,0,0,0
C101932,90432.73,4110.58,22,1266.18,12988.17,9,0,1,0
C101933,119787.74,5989.39,20,557.04,34850.17,4,0,3,0
C101934,48850.2,4070.85,12,574.69,24221.29,0,0,1,0
C101935,100398.46,7722.96,13,200.46,60123.37,2,0,0,0
C101936,72486.5,4027.03,18,131.86,10860.87,5,0,1,0
C101937,82577.58,4128.88,20,815.22,14207.31,5,0,3,0
C101938,33415.05,4176.88,8,516.37,11069.68,1,0,0,0
C101939,131830.05,7754.71,17,860.16,61106.44,8,0,0,0
C101940,71657.56,3771.45,19,261.6,16066.67,3,0,1,0
C101941,57382.56,3825.5,15,827.51,11644.47,4,0,0,0
C101942,119085.04,5670.72,21,214.66,36304.08,6,0,0,0
C101943,74717.73,4395.16,17,859.9,13558.31,4,0,1,0
C101944,51634.36,3442.29,15,296.32,8853.41,3,0,0,0
C101945,105749.37,5287.47,20,607.87,23228.95,4,1,0,0
C101946,123294.0,4931.76,25,318.14,30002.37,8,0,0,0
C101947,62637.66,4818.28,13,339.69,19389.6,5,0,0,0
C101948,130334.98,6206.43,21,511.91,29181.22,5,0,0,0
C101949,81358.5,4282.03,19,907.53,18374.93,3,0,0,0
C101950,74447.33,4652.96,16,259.7,11282.62,3,0,0,0
C101951,58858.38,3269.91,18,802.33,7744.39,5,0,1,0
C101952,83205.61,3962.17,21,520.0,15785.28,4,0,1,0
C101953,81435.05,3393.13,24,450.86,11577.96,6,0,1,0
C101954,62237.34,4149.16,15,342.91,9750.31,1,0,1,0
C101955,65985.1,4399.01,15,538.22,13995.85,3,0,1,0
C101956,131641.67,5983.71,22,565.97,26789.86,3,0,1,0
C101957,58377.33,3243.18,18,321.23,20140.59,1,0,1,0
C101958,68967.08,4056.89,17,238.06,14608.14,2,0,1,0
C101959,63683.95,4548.85,14,461.53,10058.02,3,0,0,0
C101960,107619.99,4484.17,24,497.4,12896.94,8,0,0,0
C101961,72838.52,4284.62,17,973.52,12099.67,3,0,2,0
C101962,87987.89,3825.56,23,349.27,10328.02,2,0,0,0
C101963,77331.08,5523.65,14,462.78,19229.28,1,0,0,0
C101964,96621.4,4831.07,20,565.15,28192.11,1,0,1,0
C101965,106923.31,7128.22,15,1240.85,37228.19,3,0,0,0
C101966,133559.6,9539.97,14,1507.17,33382.26,4,0,1,0
C101967,67862.28,3770.13,18,800.25,11368.43,4,0,0,0
C101968,83601.8,4180.09,20,604.06,17626.71,7,0,2,0
C101969,67809.54,4843.54,14,804.35,34114.51,2,0,0,0
C101970,92964.55,6640.32,14,381.0,50338.25,5,0,0,0
C101971,87456.13,4602.95,19,567.45,25865.85,1,0,0,0
C101972,22572.61,1881.05,12,511.31,5133.38,1,0,0,0
C101973,43136.65,2875.78,15,524.82,15328.04,3,0,2,0
C101974,136837.85,6516.09,21,296.67,24868.21,4,0,0,0
C101975,121731.96,4057.73,30,318.8,12931.51,5,0,0,0
C101976,91300.04,5072.22,18,545.13,25578.58,8,0,1,0
C101977,109714.59,4219.79,26,320.52,20343.57,7,0,1,0
C101978,95280.83,4330.95,22,212.46,29150.45,3,1,0,0
C101979,115433.15,5771.66,20,296.56,20064.91,3,0,1,0
C101980,143795.33,10271.09,14,1788.81,32175.89,1,0,0,0
C101981,85075.64,3544.82,24,455.08,15024.52,4,0,1,0
C101982,79964.89,4997.81,16,580.36,17929.74,1,0,0,0
C101983,75959.39,3452.7,22,462.8,17674.62,6,0,1,0
C101984,101231.46,3615.41,28,228.99,14550.69,5,0,0,0
C101985,85046.38,4252.32,20,134.83,26011.99,2,0,0,0
C101986,64386.06,3388.74,19,167.17,28320.78,6,0,1,0
C101987,58624.03,4509.54,13,553.61,28670.59,2,0,0,0
C101988,40852.66,2403.1,17,300.6,7622.21,2,0,2,0
C101989,76221.49,4763.84,16,539.7,18088.34,2,0,0,0
C101990,179973.22,8180.6,22,413.01,56095.52,2,0,1,0
C101991,90858.66,4129.94,22,292.06,23557.18,7,1,0,0
C101992,111690.75,5878.46,19,315.66,25937.45,3,0,1,0
C101993,62659.93,3133.0,20,405.86,7288.98,4,0,0,0
C101994,52601.1,4383.42,12,571.68,14936.02,3,0,1,0
C101995,84339.54,3833.62,22,516.21,16663.85,2,0,0,0
C101996,74918.38,3943.07,19,845.91,12373.18,4,0,1,0
C101997,42457.43,2497.5,17,229.55,8320.66,2,1,1,0
C101998,67851.49,3991.26,17,503.9,13581.09,1,0,1,0
C101999,81665.36,3888.83,21,494.57,20135.21,3,0,2,0
C102000,112544.65,5923.4,19,369.41,17744.36,6,0,0,0
C102001,84707.54,4235.38,20,230.92,16103.6,5,0,0,0
C102002,101734.93,4624.31,22,114.27,26380.46,4,0,1,0
C102003,145814.73,6943.56,21,1145.54,35649.06,2,0,0,0
C102004,94484.71,3936.86,24,409.11,22079.5,6,0,2,0
C102005,76008.92,5067.26,15,470.29,15455.28,1,0,0,0
C102006,82711.84,3446.33,24,632.23,12195.56,2,0,0,0
C102007,92618.46,4026.89,23,382.21,17901.0,6,0,0,0
C102008,97538.17,6502.54,15,461.05,29627.5,4,0,0,0
C102009,49822.98,4151.92,12,146.24,11222.65,3,0,0,0
C102010,56919.21,3794.61,15,526.59,10022.43,2,0,0,0
C102011,52093.25,3064.31,17,185.8,12461.49,4,0,1,0
C102012,84066.41,3821.2,22,255.92,22551.18,3,0,0,0
C102013,64169.31,4010.58,16,285.02,14342.73,4,0,0,0
C102014,44927.79,3455.98,13,654.89,11370.85,3,0,2,0
C102015,145056.43,5579.09,26,854.52,20373.75,5,0,0,0
C102016,66161.0,4135.06,16,181.68,14304.61,1,0,0,0
C102017,99562.65,4525.58,22,370.6,17777.99,3,0,0,0
C102018,146724.67,6669.3,22,724.83,48584.7,6,0,1,0
C102019,53084.77,3317.8,16,356.58,9126.23,1,0,0,0
C102020,31535.24,2425.79,13,339.96,8349.04,2,0,0,0
C102021,85462.99,5027.23,17,767.21,23135.3,3,0,0,0
C102022,95075.97,5004.0,19,730.5,42858.85,2,0,1,0
C102023,104183.19,5209.16,20,1003.96,19984.2,6,0,1,0
C102024,53556.97,3570.46,15,481.17,10997.83,1,0,1,0
C102025,118947.52,5171.63,23,645.36,20892.6,3,0,1,0
C102026,41007.52,3154.42,13,592.29,7452.73,2,0,0,0
C102027,75827.46,5055.16,15,678.08,10554.14,3,0,1,0
C102028,114363.64,5198.35,22,513.37,34715.48,4,0,0,0
C102029,94115.34,5536.2,17,393.21,22991.12,6,0,0,0
C102030,88023.68,5501.48,16,479.25,26711.39,4,0,2,0
C102031,80113.99,4005.7,20,185.0,14267.04,6,0,1,0
C102032,67666.71,3561.41,19,387.79,11655.07,4,0,3,0
C102033,117545.84,4520.99,26,437.31,16303.26,4,0,0,0
C102034,113317.72,5964.09,19,681.95,23830.38,2,0,2,0
C102035,102380.13,4653.64,22,660.03,24058.6,4,0,0,0
C102036,60839.42,3578.79,17,502.89,12613.13,5,0,0,0
C102037,48299.46,2841.14,17,903.84,6934.52,2,0,1,0
C102038,117868.55,5357.66,22,311.41,20004.34,3,0,0,0
C102039,111498.3,6968.64,16,1149.81,36544.07,3,0,1,0
C102040,61861.85,3638.93,17,454.73,15331.61,4,0,3,0
C102041,139476.64,4809.54,29,371.26,18301.64,3,0,1,0
C102042,69047.17,3634.06,19,318.3,9608.98,5,0,0,0
C102043,155500.51,6220.02,25,208.75,31013.92,4,0,0,0
C102044,107244.81,4124.8,26,788.64,30579.67,3,0,0,0
C102045,68261.12,4875.79,14,710.11,21405.19,1,0,0,0
C102046,97086.13,5393.67,18,846.18,18913.56,5,0,1,0
C102047,58320.76,3430.63,17,690.65,10127.65,5,0,0,0
C102048,74135.1,4633.44,16,440.66,16108.81,3,0,0,0
C102049,57884.77,3046.57,19,236.93,9906.43,2,0,1,0
C102050,88000.98,4190.52,21,429.77,16675.24,2,0,0,0
C102051,75249.33,4703.08,16,409.92,12237.22,1,0,1,0
C102052,42330.25,3256.17,13,677.88,7476.99,2,0,0,0
C102053,140206.33,5007.37,28,496.57,52215.39,6,0,2,0
C102054,69588.4,4639.23,15,630.3,22860.74,1,0,0,0
C102055,56831.73,4371.67,13,563.69,11123.47,0,0,1,0
C102056,67181.13,3951.83,17,448.87,16323.92,6,0,0,0
C102057,182933.88,7622.24,24,240.26,76466.31,3,0,1,0
C102058,178098.89,7123.96,25,578.87,67834.08,3,0,1,0
C102059,40035.69,3639.61,11,419.78,17021.92,2,0,0,0
C102060,104055.25,3853.9,27,315.12,32269.81,5,0,2,0
C102061,73053.08,4870.21,15,384.91,28692.98,3,0,2,0
C102062,78008.09,3900.4,20,757.19,15156.77,3,0,0,0
C102063,135995.34,5912.84,23,310.68,49230.64,3,0,2,0
C102064,99812.93,5871.35,17,531.42,28928.9,6,0,0,0
C102065,80628.91,4243.63,19,591.65,12039.95,1,0,2,0
C102066,55592.95,3474.56,16,321.03,17569.82,3,0,0,0
C102067,88426.53,4019.39,22,273.2,10887.35,5,0,1,0
C102068,88592.43,4921.8,18,501.11,24154.09,2,0,1,0
C102069,79495.15,3312.3,24,407.28,10887.56,5,0,0,0
C102070,36099.54,2776.89,13,816.51,9719.61,6,1,0,0
C102071,146085.85,8115.88,18,240.98,79147.97,0,0,0,0
C102072,100444.65,7726.51,13,295.91,60804.9,2,0,1,0
C102073,69232.27,3643.8,19,292.54,13296.46,5,0,0,0
C102074,51707.53,3447.17,15,191.48,11825.84,2,0,0,0
C102075,89332.43,8121.13,11,619.84,28952.17,2,0,0,0
C102076,66333.41,3685.19,18,233.79,10657.1,1,1,0,0
C102077,89709.66,3900.42,23,252.28,29927.46,3,0,2,0
C102078,60600.9,3030.04,20,44.86,8546.0,4,0,0,0
C102079,79911.05,5707.93,14,583.93,40377.94,3,0,0,0
C102080,98725.96,4487.54,22,182.8,15831.49,6,0,0,0
C102081,46371.76,2898.23,16,404.1,9443.8,2,0,0,0
C102082,95997.01,4571.29,21,259.07,29005.24,4,0,1,0
C102083,90874.63,4543.73,20,956.99,13714.63,4,0,1,0
C102084,92609.23,3429.97,27,336.46,12480.36,3,0,0,0
C102085,85042.67,5315.17,16,463.19,18890.41,2,0,0,0
C102086,51790.67,3699.33,14,650.23,13127.33,5,0,0,0
C102087,99758.26,5250.43,19,404.63,17386.54,5,0,0,0
C102088,63581.17,4890.86,13,515.92,23381.41,2,0,0,0
C102089,68113.48,3096.07,22,377.37,8058.37,2,0,0,0
C102090,53228.62,4838.97,11,676.79,15841.59,3,0,0,0
C102091,125671.62,5984.36,21,522.9,22519.15,1,0,0,0
C102092,53195.61,4432.97,12,954.84,10382.87,2,0,0,0
C102093,192074.54,6402.48,30,184.78,28584.45,3,1,1,0
C102094,72736.46,6061.37,12,354.39,36519.14,2,0,0,0
C102095,67371.32,5614.28,12,554.51,19520.73,3,0,0,0
C102096,89068.17,5239.3,17,366.76,21893.18,3,0,0,0
C102097,56303.79,3753.59,15,137.74,11090.69,2,0,0,0
C102098,60772.06,3376.23,18,666.99,8791.14,2,0,2,0
C102099,70457.66,3202.62,22,402.95,8121.22,3,0,2,0
C102100,45686.08,3514.31,13,734.29,8443.96,2,0,0,0
C102101,68029.4,2957.8,23,213.44,10462.84,6,0,0,0
C102102,72985.24,4293.25,17,1010.91,10798.4,4,0,0,0
