entity_id,entity_type,score,n_rules,rules,is_core_label,tier
C101385,client,13,5,"R04_income_mismatch,R05_geojump,R10_cash_in_out,R12_ecom_no_3ds,R17_high_risk_mcc",0,medio
C100132,client,13,5,"R05_geojump,R10_cash_in_out,R12_ecom_no_3ds,R13_eci_cross_border,R17_high_risk_mcc",0,medio
C101312,client,13,6,"R05_geojump,R06_ip_anomaly,R10_cash_in_out,R13_eci_cross_border,R17_high_risk_mcc,R19_installments_atypical",0,medio
C101317,client,13,5,"R04_income_mismatch,R05_geojump,R10_cash_in_out,R12_ecom_no_3ds,R17_high_risk_mcc",0,medio
C102349,client,13,5,"R05_geojump,R10_cash_in_out,R12_ecom_no_3ds,R14_cross_border_high,R17_high_risk_mcc",0,medio
C101006,client,13,5,"R04_income_mismatch,R05_geojump,R12_ecom_no_3ds,R15_sanctions,R17_high_risk_mcc",1,medio
C102348,client,13,5,"R05_geojump,R10_cash_in_out,R13_eci_cross_border,R15_sanctions,R17_high_risk_mcc",0,medio
C102281,client,13,5,"R05_geojump,R12_ecom_no_3ds,R15_sanctions,R17_high_risk_mcc,R20_new_account",1,medio
C101840,client,13,5,"R05_geojump,R10_cash_in_out,R13_eci_cross_border,R15_sanctions,R17_high_risk_mcc",0,medio
C100932,client,13,5,"R04_income_mismatch,R05_geojump,R10_cash_in_out,R16_pep,R17_high_risk_mcc",0,medio
C101868,client,13,5,"R05_geojump,R12_ecom_no_3ds,R15_sanctions,R17_high_risk_mcc,R20_new_account",1,medio
C101326,client,13,5,"R05_geojump,R10_cash_in_out,R12_ecom_no_3ds,R14_cross_border_high,R17_high_risk_mcc",0,medio
C102311,client,13,5,"R04_income_mismatch,R05_geojump,R10_cash_in_out,R12_ecom_no_3ds,R17_high_risk_mcc",0,medio
C101328,client,13,5,"R04_income_mismatch,R05_geojump,R10_cash_in_out,R15_sanctions,R17_high_risk_mcc",0,medio
C101351,client,13,5,"R05_geojump,R06_ip_anomaly,R10_cash_in_out,R15_sanctions,R17_high_risk_mcc",0,medio
C101338,client,13,6,"R02_burst_value,R04_income_mismatch,R05_geojump,R13_eci_cross_border,R14_cross_border_high,R17_high_risk_mcc",0,medio
C101337,client,13,5,"R10_cash_in_out,R12_ecom_no_3ds,R13_eci_cross_border,R15_sanctions,R17_high_risk_mcc",1,medio
C100174,client,13,5,"R05_geojump,R10_cash_in_out,R12_ecom_no_3ds,R14_cross_border_high,R17_high_risk_mcc",0,medio
C102290,client,13,5,"R04_income_mismatch,R05_geojump,R10_cash_in_out,R16_pep,R17_high_risk_mcc",0,medio
C101373,client,13,5,"R05_geojump,R12_ecom_no_3ds,R13_eci_cross_border,R15_sanctions,R17_high_risk_mcc",1,medio
C100154,client,13,5,"R05_geojump,R10_cash_in_out,R12_ecom_no_3ds,R17_high_risk_mcc,R20_new_account",0,medio
C101848,client,13,5,"R04_income_mismatch,R05_geojump,R10_cash_in_out,R15_sanctions,R17_high_risk_mcc",0,medio
C102003,client,13,5,"R04_income_mismatch,R05_geojump,R10_cash_in_out,R12_ecom_no_3ds,R17_high_risk_mcc",0,medio
C100426,client,13,5,"R04_income_mismatch,R05_geojump,R10_cash_in_out,R12_ecom_no_3ds,R17_high_risk_mcc",0,medio
C100421,client,13,5,"R04_income_mismatch,R05_geojump,R10_cash_in_out,R15_sanctions,R17_high_risk_mcc",0,medio
C101458,client,13,5,"R05_geojump,R10_cash_in_out,R12_ecom_no_3ds,R13_eci_cross_border,R17_high_risk_mcc",0,medio
C101465,client,13,5,"R04_income_mismatch,R05_geojump,R12_ecom_no_3ds,R15_sanctions,R17_high_risk_mcc",1,medio
C101275,client,13,5,"R05_geojump,R12_ecom_no_3ds,R13_eci_cross_border,R15_sanctions,R17_high_risk_mcc",1,medio
C100115,client,13,5,"R05_geojump,R12_ecom_no_3ds,R13_eci_cross_border,R15_sanctions,R17_high_risk_mcc",1,medio
C100098,client,13,5,"R05_geojump,R10_cash_in_out,R12_ecom_no_3ds,R13_eci_cross_border,R17_high_risk_mcc",0,medio
C100097,client,13,5,"R04_income_mismatch,R05_geojump,R10_cash_in_out,R15_sanctions,R17_high_risk_mcc",0,medio
C100096,client,13,5,"R05_geojump,R10_cash_in_out,R12_ecom_no_3ds,R13_eci_cross_border,R17_high_risk_mcc",0,medio
C102385,client,13,5,"R05_geojump,R06_ip_anomaly,R10_cash_in_out,R15_sanctions,R17_high_risk_mcc",0,medio
C101240,client,13,5,"R05_geojump,R12_ecom_no_3ds,R13_eci_cross_border,R15_sanctions,R17_high_risk_mcc",1,medio
C102202,client,13,5,"R04_income_mismatch,R05_geojump,R10_cash_in_out,R15_sanctions,R17_high_risk_mcc",0,medio
C102186,client,13,5,"R05_geojump,R12_ecom_no_3ds,R13_eci_cross_border,R15_sanctions,R17_high_risk_mcc",1,medio
C102198,client,13,5,"R04_income_mismatch,R05_geojump,R12_ecom_no_3ds,R16_pep,R17_high_risk_mcc",0,medio
C102044,client,13,5,"R04_income_mismatch,R05_geojump,R10_cash_in_out,R15_sanctions,R17_high_risk_mcc",0,medio
C101750,client,13,5,"R05_geojump,R10_cash_in_out,R12_ecom_no_3ds,R13_eci_cross_border,R17_high_risk_mcc",0,medio
C101743,client,13,5,"R04_income_mismatch,R05_geojump,R10_cash_in_out,R12_ecom_no_3ds,R17_high_risk_mcc",0,medio
C101479,client,13,5,"R04_income_mismatch,R05_geojump,R10_cash_in_out,R16_pep,R17_high_risk_mcc",0,medio
C102234,client,13,6,"R02_burst_value,R04_income_mismatch,R06_ip_anomaly,R10_cash_in_out,R14_cross_border_high,R17_high_risk_mcc",0,medio
C100212,client,13,5,"R04_income_mismatch,R05_geojump,R12_ecom_no_3ds,R15_sanctions,R17_high_risk_mcc",1,medio
C100887,client,13,5,"R04_income_mismatch,R05_geojump,R12_ecom_no_3ds,R15_sanctions,R17_high_risk_mcc",1,medio
C101443,client,13,5,"R05_geojump,R10_cash_in_out,R15_sanctions,R17_high_risk_mcc,R20_new_account",0,medio
C102226,client,13,5,"R04_income_mismatch,R05_geojump,R10_cash_in_out,R12_ecom_no_3ds,R17_high_risk_mcc",0,medio
C100866,client,13,5,"R05_geojump,R10_cash_in_out,R13_eci_cross_border,R15_sanctions,R17_high_risk_mcc",0,medio
C101243,client,13,5,"R05_geojump,R10_cash_in_out,R12_ecom_no_3ds,R13_eci_cross_border,R17_high_risk_mcc",0,medio
C102039,client,13,5,"R04_income_mismatch,R05_geojump,R10_cash_in_out,R12_ecom_no_3ds,R17_high_risk_mcc",0,medio
C101794,client,13,5,"R05_geojump,R10_cash_in_out,R12_ecom_no_3ds,R13_eci_cross_border,R17_high_risk_mcc",0,medio
C100640,client,13,5,"R04_income_mismatch,R05_geojump,R12_ecom_no_3ds,R15_sanctions,R17_high_risk_mcc",1,medio
C100634,client,13,5,"R05_geojump,R10_cash_in_out,R13_eci_cross_border,R16_pep,R17_high_risk_mcc",0,medio
C100630,client,13,5,"R04_income_mismatch,R05_geojump,R12_ecom_no_3ds,R15_sanctions,R17_high_risk_mcc",1,medio
C102034,client,13,6,"R04_income_mismatch,R05_geojump,R13_eci_cross_border,R17_high_risk_mcc,R19_installments_atypical,R22_card_multidevice",0,medio
C102022,client,13,5,"R04_income_mismatch,R05_geojump,R12_ecom_no_3ds,R15_sanctions,R17_high_risk_mcc",1,medio
C102021,client,13,5,"R05_geojump,R12_ecom_no_3ds,R14_cross_border_high,R15_sanctions,R17_high_risk_mcc",1,medio
C102252,client,13,5,"R05_geojump,R10_cash_in_out,R12_ecom_no_3ds,R13_eci_cross_border,R17_high_risk_mcc",0,medio
C101715,client,13,5,"R04_income_mismatch,R05_geojump,R10_cash_in_out,R12_ecom_no_3ds,R17_high_risk_mcc",0,medio
C102393,client,13,5,"R05_geojump,R12_ecom_no_3ds,R13_eci_cross_border,R15_sanctions,R17_high_risk_mcc",1,medio
C102394,client,13,5,"R05_geojump,R10_cash_in_out,R12_ecom_no_3ds,R13_eci_cross_border,R17_high_risk_mcc",0,medio
C101250,client,13,6,"R04_income_mismatch,R05_geojump,R13_eci_cross_border,R14_cross_border_high,R17_high_risk_mcc,R20_new_account",0,medio
C101054,client,13,5,"R04_income_mismatch,R05_geojump,R12_ecom_no_3ds,R16_pep,R17_high_risk_mcc",0,medio
C101262,client,13,5,"R05_geojump,R12_ecom_no_3ds,R13_eci_cross_border,R15_sanctions,R17_high_risk_mcc",1,medio
C101979,client,13,5,"R04_income_mismatch,R05_geojump,R10_cash_in_out,R15_sanctions,R17_high_risk_mcc",0,medio
C101901,client,13,5,"R04_income_mismatch,R05_geojump,R12_ecom_no_3ds,R15_sanctions,R17_high_risk_mcc",1,medio
C102063,client,13,5,"R04_income_mismatch,R05_geojump,R10_cash_in_out,R12_ecom_no_3ds,R17_high_risk_mcc",0,medio
C100460,client,13,5,"R04_income_mismatch,R05_geojump,R10_cash_in_out,R12_ecom_no_3ds,R17_high_risk_mcc",0,medio
C100455,client,13,5,"R05_geojump,R10_cash_in_out,R12_ecom_no_3ds,R13_eci_cross_border,R17_high_risk_mcc",0,medio
C101478,client,13,5,"R04_income_mismatch,R05_geojump,R10_cash_in_out,R12_ecom_no_3ds,R17_high_risk_mcc",0,medio
C100853,client,13,5,"R04_income_mismatch,R05_geojump,R10_cash_in_out,R15_sanctions,R17_high_risk_mcc",0,medio
C101738,client,13,5,"R05_geojump,R10_cash_in_out,R12_ecom_no_3ds,R13_eci_cross_border,R17_high_risk_mcc",0,medio
C100366,client,13,5,"R04_income_mismatch,R05_geojump,R12_ecom_no_3ds,R15_sanctions,R17_high_risk_mcc",1,medio
C100356,client,13,5,"R04_income_mismatch,R05_geojump,R10_cash_in_out,R12_ecom_no_3ds,R17_high_risk_mcc",0,medio
C102144,client,13,5,"R03_structuring,R05_geojump,R10_cash_in_out,R13_eci_cross_border,R17_high_risk_mcc",0,medio
C100278,client,13,6,"R04_income_mismatch,R05_geojump,R06_ip_anomaly,R13_eci_cross_border,R14_cross_border_high,R17_high_risk_mcc",0,medio
C102150,client,13,5,"R04_income_mismatch,R05_geojump,R10_cash_in_out,R16_pep,R17_high_risk_mcc",0,medio
C102152,client,13,5,"R04_income_mismatch,R05_geojump,R10_cash_in_out,R15_sanctions,R17_high_risk_mcc",0,medio
C100812,client,13,5,"R04_income_mismatch,R05_geojump,R10_cash_in_out,R12_ecom_no_3ds,R17_high_risk_mcc",0,medio
C101535,client,13,5,"R05_geojump,R10_cash_in_out,R13_eci_cross_border,R15_sanctions,R17_high_risk_mcc",0,medio
C101706,client,13,5,"R04_income_mismatch,R05_geojump,R12_ecom_no_3ds,R15_sanctions,R17_high_risk_mcc",1,medio
C101708,client,13,5,"R04_income_mismatch,R05_geojump,R10_cash_in_out,R12_ecom_no_3ds,R17_high_risk_mcc",0,medio
C101545,client,13,5,"R04_income_mismatch,R05_geojump,R10_cash_in_out,R12_ecom_no_3ds,R17_high_risk_mcc",0,medio
C101538,client,13,5,"R05_geojump,R10_cash_in_out,R13_eci_cross_border,R15_sanctions,R17_high_risk_mcc",0,medio
C102154,client,13,5,"R04_income_mismatch,R05_geojump,R12_ecom_no_3ds,R15_sanctions,R17_high_risk_mcc",1,medio
C102179,client,13,5,"R04_income_mismatch,R05_geojump,R15_sanctions,R16_pep,R17_high_risk_mcc",0,medio
C102159,client,13,5,"R05_geojump,R12_ecom_no_3ds,R13_eci_cross_border,R15_sanctions,R17_high_risk_mcc",1,medio
C102155,client,13,5,"R05_geojump,R06_ip_anomaly,R10_cash_in_out,R15_sanctions,R17_high_risk_mcc",0,medio
C100837,client,13,5,"R04_income_mismatch,R05_geojump,R15_sanctions,R16_pep,R17_high_risk_mcc",0,medio
C101506,client,13,6,"R04_income_mismatch,R05_geojump,R06_ip_anomaly,R13_eci_cross_border,R14_cross_border_high,R17_high_risk_mcc",0,medio
C102130,client,13,6,"R02_burst_value,R04_income_mismatch,R05_geojump,R06_ip_anomaly,R14_cross_border_high,R17_high_risk_mcc",0,medio
C101695,client,13,6,"R02_burst_value,R04_income_mismatch,R05_geojump,R14_cross_border_high,R17_high_risk_mcc,R20_new_account",0,medio
C101588,client,13,5,"R04_income_mismatch,R05_geojump,R10_cash_in_out,R15_sanctions,R17_high_risk_mcc",0,medio
C100771,client,13,5,"R05_geojump,R12_ecom_no_3ds,R13_eci_cross_border,R15_sanctions,R17_high_risk_mcc",1,medio
C101705,client,13,5,"R05_geojump,R10_cash_in_out,R13_eci_cross_border,R15_sanctions,R17_high_risk_mcc",0,medio
C101701,client,13,5,"R05_geojump,R10_cash_in_out,R12_ecom_no_3ds,R13_eci_cross_border,R17_high_risk_mcc",0,medio
C100348,client,13,5,"R05_geojump,R10_cash_in_out,R14_cross_border_high,R15_sanctions,R17_high_risk_mcc",0,medio
C100690,client,13,5,"R05_geojump,R10_cash_in_out,R12_ecom_no_3ds,R13_eci_cross_border,R17_high_risk_mcc",0,medio
C100542,client,13,5,"R05_geojump,R12_ecom_no_3ds,R13_eci_cross_border,R15_sanctions,R17_high_risk_mcc",1,medio
C101073,client,13,5,"R05_geojump,R10_cash_in_out,R12_ecom_no_3ds,R13_eci_cross_border,R17_high_risk_mcc",0,medio
C101217,client,13,5,"R05_geojump,R12_ecom_no_3ds,R13_eci_cross_border,R15_sanctions,R17_high_risk_mcc",1,medio
C101222,client,13,5,"R04_income_mismatch,R05_geojump,R12_ecom_no_3ds,R15_sanctions,R17_high_risk_mcc",1,medio
C101609,client,13,5,"R04_income_mismatch,R05_geojump,R12_ecom_no_3ds,R15_sanctions,R17_high_risk_mcc",1,medio
C100541,client,13,5,"R05_geojump,R10_cash_in_out,R12_ecom_no_3ds,R13_eci_cross_border,R17_high_risk_mcc",0,medio
C102425,client,13,5,"R04_income_mismatch,R10_cash_in_out,R12_ecom_no_3ds,R15_sanctions,R17_high_risk_mcc",1,medio
C101551,client,13,5,"R05_geojump,R12_ecom_no_3ds,R13_eci_cross_border,R15_sanctions,R17_high_risk_mcc",1,medio
C101607,client,13,5,"R05_geojump,R10_cash_in_out,R12_ecom_no_3ds,R14_cross_border_high,R17_high_risk_mcc",0,medio
C100766,client,13,5,"R05_geojump,R10_cash_in_out,R12_ecom_no_3ds,R13_eci_cross_border,R17_high_risk_mcc",0,medio
C100756,client,13,5,"R05_geojump,R12_ecom_no_3ds,R13_eci_cross_border,R15_sanctions,R17_high_risk_mcc",1,medio
C100759,client,13,5,"R04_income_mismatch,R05_geojump,R10_cash_in_out,R15_sanctions,R17_high_risk_mcc",0,medio
C100754,client,13,5,"R05_geojump,R10_cash_in_out,R12_ecom_no_3ds,R13_eci_cross_border,R17_high_risk_mcc",0,medio
C101680,client,13,5,"R04_income_mismatch,R05_geojump,R10_cash_in_out,R16_pep,R17_high_risk_mcc",0,medio
C100711,client,13,5,"R05_geojump,R12_ecom_no_3ds,R13_eci_cross_border,R15_sanctions,R17_high_risk_mcc",1,medio
C100326,client,13,5,"R05_geojump,R10_cash_in_out,R12_ecom_no_3ds,R13_eci_cross_border,R17_high_risk_mcc",0,medio
C100325,client,13,5,"R05_geojump,R06_ip_anomaly,R12_ecom_no_3ds,R15_sanctions,R17_high_risk_mcc",1,medio
C100470,client,13,5,"R04_income_mismatch,R05_geojump,R10_cash_in_out,R12_ecom_no_3ds,R17_high_risk_mcc",0,medio
C100472,client,13,5,"R04_income_mismatch,R05_geojump,R13_eci_cross_border,R15_sanctions,R17_high_risk_mcc",0,medio
C101182,client,13,5,"R05_geojump,R06_ip_anomaly,R10_cash_in_out,R12_ecom_no_3ds,R17_high_risk_mcc",0,medio
C100526,client,13,6,"R04_income_mismatch,R05_geojump,R12_ecom_no_3ds,R14_cross_border_high,R17_high_risk_mcc,R19_installments_atypical",0,medio
C101939,client,13,6,"R02_burst_value,R04_income_mismatch,R05_geojump,R13_eci_cross_border,R14_cross_border_high,R17_high_risk_mcc",0,medio
C101166,client,13,5,"R04_income_mismatch,R05_geojump,R10_cash_in_out,R16_pep,R17_high_risk_mcc",0,medio
C101140,client,13,5,"R05_geojump,R10_cash_in_out,R13_eci_cross_border,R15_sanctions,R17_high_risk_mcc",0,medio
C101170,client,12,5,"R04_income_mismatch,R12_ecom_no_3ds,R13_eci_cross_border,R15_sanctions,R17_high_risk_mcc",1,medio
C101174,client,12,5,"R05_geojump,R06_ip_anomaly,R10_cash_in_out,R13_eci_cross_border,R17_high_risk_mcc",0,medio
C101110,client,12,5,"R02_burst_value,R04_income_mismatch,R05_geojump,R10_cash_in_out,R17_high_risk_mcc",0,medio
C102453,client,12,5,"R04_income_mismatch,R05_geojump,R10_cash_in_out,R14_cross_border_high,R17_high_risk_mcc",0,medio
C102471,client,12,5,"R04_income_mismatch,R05_geojump,R10_cash_in_out,R14_cross_border_high,R17_high_risk_mcc",0,medio
C100488,client,12,5,"R05_geojump,R06_ip_anomaly,R13_eci_cross_border,R15_sanctions,R17_high_risk_mcc",0,medio
C100493,client,12,5,"R04_income_mismatch,R05_geojump,R10_cash_in_out,R13_eci_cross_border,R17_high_risk_mcc",0,medio
C101141,client,12,5,"R04_income_mismatch,R05_geojump,R13_eci_cross_border,R15_sanctions,R17_high_risk_mcc",0,medio
C101145,client,12,5,"R05_geojump,R06_ip_anomaly,R10_cash_in_out,R13_eci_cross_border,R17_high_risk_mcc",0,medio
C101122,client,12,5,"R04_income_mismatch,R05_geojump,R10_cash_in_out,R14_cross_border_high,R17_high_risk_mcc",0,medio
C102495,client,12,5,"R04_income_mismatch,R05_geojump,R06_ip_anomaly,R15_sanctions,R17_high_risk_mcc",0,medio
C101138,client,12,5,"R04_income_mismatch,R05_geojump,R10_cash_in_out,R13_eci_cross_border,R17_high_risk_mcc",0,medio
C100730,client,12,5,"R05_geojump,R10_cash_in_out,R14_cross_border_high,R17_high_risk_mcc,R20_new_account",0,medio
C100731,client,12,5,"R04_income_mismatch,R05_geojump,R12_ecom_no_3ds,R13_eci_cross_border,R17_high_risk_mcc",0,medio
C102109,client,12,5,"R04_income_mismatch,R05_geojump,R10_cash_in_out,R14_cross_border_high,R17_high_risk_mcc",0,medio
C100327,client,12,5,"R02_burst_value,R04_income_mismatch,R05_geojump,R12_ecom_no_3ds,R17_high_risk_mcc",0,medio
C100328,client,12,5,"R04_income_mismatch,R05_geojump,R10_cash_in_out,R14_cross_border_high,R17_high_risk_mcc",0,medio
C101677,client,12,5,"R04_income_mismatch,R05_geojump,R15_sanctions,R17_high_risk_mcc,R20_new_account",0,medio
C101590,client,12,5,"R04_income_mismatch,R05_geojump,R12_ecom_no_3ds,R13_eci_cross_border,R17_high_risk_mcc",0,medio
C102118,client,12,5,"R04_income_mismatch,R05_geojump,R14_cross_border_high,R15_sanctions,R17_high_risk_mcc",0,medio
C102127,client,12,5,"R04_income_mismatch,R05_geojump,R10_cash_in_out,R14_cross_border_high,R17_high_risk_mcc",0,medio
C101602,client,12,5,"R04_income_mismatch,R12_ecom_no_3ds,R13_eci_cross_border,R15_sanctions,R17_high_risk_mcc",1,medio
C101622,client,12,5,"R04_income_mismatch,R05_geojump,R06_ip_anomaly,R12_ecom_no_3ds,R17_high_risk_mcc",0,medio
C100290,client,12,5,"R04_income_mismatch,R05_geojump,R10_cash_in_out,R13_eci_cross_border,R17_high_risk_mcc",0,medio
C100303,client,12,5,"R05_geojump,R10_cash_in_out,R13_eci_cross_border,R14_cross_border_high,R17_high_risk_mcc",0,medio
C101561,client,12,5,"R03_structuring,R04_income_mismatch,R05_geojump,R14_cross_border_high,R17_high_risk_mcc",0,medio
C101568,client,12,5,"R04_income_mismatch,R05_geojump,R10_cash_in_out,R13_eci_cross_border,R17_high_risk_mcc",0,medio
C100772,client,12,5,"R04_income_mismatch,R05_geojump,R13_eci_cross_border,R15_sanctions,R17_high_risk_mcc",0,medio
C101579,client,12,5,"R04_income_mismatch,R05_geojump,R10_cash_in_out,R17_high_risk_mcc,R20_new_account",0,medio
C100698,client,12,5,"R05_geojump,R13_eci_cross_border,R14_cross_border_high,R15_sanctions,R17_high_risk_mcc",0,medio
C102071,client,12,5,"R02_burst_value,R04_income_mismatch,R05_geojump,R10_cash_in_out,R17_high_risk_mcc",0,medio
C102076,client,12,5,"R04_income_mismatch,R05_geojump,R06_ip_anomaly,R10_cash_in_out,R17_high_risk_mcc",0,medio
C101699,client,12,5,"R05_geojump,R13_eci_cross_border,R14_cross_border_high,R15_sanctions,R17_high_risk_mcc",0,medio
C101700,client,12,5,"R04_income_mismatch,R05_geojump,R13_eci_cross_border,R15_sanctions,R17_high_risk_mcc",0,medio
C100681,client,12,5,"R04_income_mismatch,R05_geojump,R12_ecom_no_3ds,R13_eci_cross_border,R17_high_risk_mcc",0,medio
C101521,client,12,5,"R04_income_mismatch,R05_geojump,R10_cash_in_out,R14_cross_border_high,R17_high_risk_mcc",0,medio
C101532,client,12,5,"R04_income_mismatch,R05_geojump,R13_eci_cross_border,R15_sanctions,R17_high_risk_mcc",0,medio
C101534,client,12,5,"R04_income_mismatch,R05_geojump,R13_eci_cross_border,R15_sanctions,R17_high_risk_mcc",0,medio
C102151,client,12,5,"R04_income_mismatch,R05_geojump,R13_eci_cross_border,R15_sanctions,R17_high_risk_mcc",0,medio
C101501,client,12,5,"R04_income_mismatch,R05_geojump,R10_cash_in_out,R14_cross_border_high,R17_high_risk_mcc",0,medio
C102156,client,12,5,"R05_geojump,R10_cash_in_out,R13_eci_cross_border,R17_high_risk_mcc,R20_new_account",0,medio
C100264,client,12,5,"R05_geojump,R10_cash_in_out,R13_eci_cross_border,R14_cross_border_high,R17_high_risk_mcc",0,medio
C101507,client,12,5,"R05_geojump,R12_ecom_no_3ds,R13_eci_cross_border,R14_cross_border_high,R17_high_risk_mcc",0,medio
C101518,client,12,5,"R04_income_mismatch,R05_geojump,R06_ip_anomaly,R16_pep,R17_high_risk_mcc",0,medio
C101725,client,12,5,"R04_income_mismatch,R05_geojump,R10_cash_in_out,R13_eci_cross_border,R17_high_risk_mcc",0,medio
C100662,client,12,5,"R05_geojump,R06_ip_anomaly,R10_cash_in_out,R13_eci_cross_border,R17_high_risk_mcc",0,medio
C101731,client,12,5,"R04_income_mismatch,R05_geojump,R10_cash_in_out,R17_high_risk_mcc,R20_new_account",0,medio
C102068,client,12,5,"R04_income_mismatch,R05_geojump,R12_ecom_no_3ds,R14_cross_border_high,R17_high_risk_mcc",0,medio
C102070,client,12,5,"R04_income_mismatch,R05_geojump,R06_ip_anomaly,R15_sanctions,R17_high_risk_mcc",0,medio
C100860,client,12,5,"R05_geojump,R06_ip_anomaly,R12_ecom_no_3ds,R13_eci_cross_border,R17_high_risk_mcc",0,medio
C100861,client,12,5,"R02_burst_value,R04_income_mismatch,R10_cash_in_out,R12_ecom_no_3ds,R17_high_risk_mcc",0,medio
C102193,client,12,5,"R04_income_mismatch,R05_geojump,R06_ip_anomaly,R10_cash_in_out,R17_high_risk_mcc",0,medio
C102196,client,12,5,"R04_income_mismatch,R05_geojump,R13_eci_cross_border,R15_sanctions,R17_high_risk_mcc",0,medio
C102203,client,12,5,"R04_income_mismatch,R05_geojump,R12_ecom_no_3ds,R17_high_risk_mcc,R20_new_account",0,medio
C100245,client,12,5,"R04_income_mismatch,R05_geojump,R10_cash_in_out,R13_eci_cross_border,R17_high_risk_mcc",0,medio
C101487,client,12,5,"R04_income_mismatch,R05_geojump,R10_cash_in_out,R13_eci_cross_border,R17_high_risk_mcc",0,medio
C101758,client,12,5,"R04_income_mismatch,R05_geojump,R06_ip_anomaly,R15_sanctions,R17_high_risk_mcc",0,medio
C101760,client,12,5,"R04_income_mismatch,R05_geojump,R12_ecom_no_3ds,R17_high_risk_mcc,R20_new_account",0,medio
C100650,client,12,5,"R04_income_mismatch,R05_geojump,R13_eci_cross_border,R15_sanctions,R17_high_risk_mcc",0,medio
C100371,client,12,5,"R04_income_mismatch,R05_geojump,R10_cash_in_out,R13_eci_cross_border,R17_high_risk_mcc",0,medio
C100378,client,12,5,"R04_income_mismatch,R05_geojump,R12_ecom_no_3ds,R13_eci_cross_border,R17_high_risk_mcc",0,medio
C100382,client,12,5,"R04_income_mismatch,R12_ecom_no_3ds,R15_sanctions,R17_high_risk_mcc,R20_new_account",1,medio
C101782,client,12,5,"R04_income_mismatch,R05_geojump,R06_ip_anomaly,R10_cash_in_out,R17_high_risk_mcc",0,medio
C101449,client,12,5,"R04_income_mismatch,R05_geojump,R10_cash_in_out,R14_cross_border_high,R17_high_risk_mcc",0,medio
