customer_id,is_core_label,xgb_score,if_score,final_score,split,rules_score,n_rules,risk_tier_ml
C101417,0,0.4862446,0.36299189945638033,0.44926879114085394,train,8,3,medio
C101522,0,0.4863674,0.3584288950862791,0.44798583972758965,train,10,4,medio
C101534,0,0.54116356,0.2273204291161933,0.44701061738422626,train,12,5,medio
C101364,0,0.4862446,0.34450926905200707,0.44372400201954193,train,12,5,medio
C102302,0,0.4808981,0.3561334212397391,0.4434687018327372,train,10,4,medio
C101409,1,0.5034633,0.28630882027450305,0.4383169696411583,test,13,5,medio
C100891,0,0.4135136,0.47831657944195294,0.4329545003714348,train,12,5,medio
C100420,0,0.4862446,0.3085857211669768,0.43294693765403286,train,12,5,medio
C102386,0,0.4059872,0.4870261699119147,0.4302988931584041,train,5,2,medio
C101201,0,0.48520565,0.30160766113939735,0.4301262535725321,train,8,3,medio
C101902,0,0.38955742,0.4931247427446327,0.420627599787196,train,12,5,medio
C101786,0,0.45161197,0.3453146924813864,0.41972278089047305,train,5,2,medio
C102189,0,0.4008525,0.45426685886558404,0.41687679075293693,train,8,3,medio
M200687,0,0.26158026,0.7791863932276528,0.4168621019740332,train,9,4,medio
C101547,0,0.48883832,0.24429094701788015,0.41547409269148466,train,8,3,medio
C101920,0,0.5178634,0.16429900779532547,0.4117940653985952,train,8,3,medio
M200438,0,0.26158026,0.7511863436043146,0.4084620870870317,test,9,4,medio
C100700,0,0.4662584,0.26462026752476187,0.40576695894433346,train,5,2,medio
M200804,0,0.17709318,0.9382941736050908,0.40545347819532346,test,4,2,medio
C102004,0,0.4135136,0.38231069175432536,0.4041527340651465,train,12,5,medio
M200693,0,0.23792264,0.7813694876179926,0.40095668440299725,train,7,3,medio
C101618,0,0.37103012,0.4662848443114345,0.3996065238214608,train,5,2,medio
M200929,0,0.16287756,0.9402728999793182,0.39609616026698496,test,2,1,medio
C101665,0,0.41871524,0.321857351023152,0.38965786038583355,train,10,4,medio
M200022,0,0.16287756,0.9035215833839032,0.3850707652883605,test,2,1,medio
M200783,0,0.16287756,0.9033352425299589,0.3850148630321772,test,2,1,medio
C101048,0,0.18578126,0.8471116491971565,0.3841803690438912,train,12,5,medio
M200703,0,0.16287756,0.9000969950807887,0.3840433887974261,train,2,1,medio
M200825,0,0.21455471,0.7782837563855121,0.38367342394896353,train,9,4,medio
C100623,0,0.37581128,0.37916396508382716,0.3768170906596391,train,8,3,medio
M200155,0,0.16287756,0.8697716790557831,0.37494579398992445,train,2,1,medio
M200079,0,0.16287756,0.8650902256357055,0.3735413579639012,test,2,1,medio
M200964,1,0.23792264,0.6870486846624972,0.37266044351634864,test,10,4,medio
C102155,0,0.4135136,0.27263153962867587,0.37124898842745163,train,13,5,medio
M200086,0,0.1770847,0.8237647078396162,0.37108870035294533,test,5,2,medio
C100030,0,0.34079462,0.4307786523835898,0.36778983174374824,train,11,4,medio
C100117,0,0.1950415,0.7695956601537919,0.3674077413629787,train,14,6,medio
C102444,0,0.19227117,0.7691503972402669,0.36533494027231506,train,12,5,medio
M200684,0,0.1770847,0.8031719221914071,0.3649108646584826,train,7,3,medio
C100994,0,0.32367274,0.45690115552609367,0.36364126581390266,train,10,4,medio
M200520,0,0.16287756,0.824861333373223,0.36147269028515644,test,2,1,medio
C102196,0,0.41871524,0.21744972470409601,0.3583355724901167,train,12,5,medio
C100738,0,0.41457835,0.21822825617371444,0.35567332967155707,test,8,3,medio
C100376,0,0.4135136,0.21719625048891877,0.3546184016855245,train,8,3,medio
C100305,0,0.4135136,0.2165801232679011,0.3544335635192192,train,8,3,medio
C100808,0,0.1931462,0.7216304326477341,0.3516914631254283,train,7,3,medio
C101341,0,0.19684465,0.7122410680615712,0.3514635814953985,train,9,4,medio
C102130,0,0.19966456,0.701518070689826,0.3502206093049016,train,13,6,medio
C100472,0,0.39165473,0.25317969578494487,0.35011220770475227,train,13,5,medio
M200978,0,0.17709318,0.7490796956381833,0.3486891348052512,train,3,1,medio
M200404,0,0.16287756,0.7815742064572747,0.34848655221037195,test,4,2,medio
C100590,0,0.1931462,0.6969666179168226,0.34429231870615484,train,12,5,medio
C101018,0,0.1950415,0.6881339230082971,0.3429692202193303,train,12,5,medio
C101517,0,0.38263687,0.2484966707081959,0.34239481067214506,train,9,3,medio
C100040,0,0.18513748,0.7075754010498323,0.34186885368286957,train,8,4,medio
M200740,0,0.17040385,0.7404828273091589,0.34142754086356986,test,2,1,medio
C100460,0,0.17683108,0.7210315259312351,0.3400912133459675,train,13,5,medio
C100274,0,0.17540097,0.7213784633398603,0.3391942196583912,train,5,2,medio
C102234,0,0.17798176,0.71119793082275,0.33794660963117484,train,13,6,medio
M200499,0,0.18868846,0.6853548661664857,0.33768837081777253,test,9,4,medio
C101715,0,0.17603663,0.7122064741423823,0.33688757902297667,train,13,5,medio
C100118,0,0.18549752,0.6885000481300414,0.3363982711462039,train,10,4,medio
M200755,0,0.16287756,0.7326266185096559,0.33380227582608635,test,2,1,medio
C101919,0,0.16104554,0.7295109412840216,0.33158515637431174,train,22,9,medio
M200055,0,0.17976463,0.6817922047103724,0.33037290130034924,test,3,1,medio
C100493,0,0.17880617,0.6824722777166098,0.3299059984194675,train,12,5,medio
C100547,0,0.18014444,0.6779846820948148,0.3294965110337026,train,12,5,medio
M200376,0,0.17040385,0.6996377338684721,0.3291740128313637,test,2,1,medio
M200720,0,0.17709318,0.6813104289688752,0.32835835480445874,test,4,2,medio
M200696,0,0.16287756,0.7123752648339507,0.3277268697233747,test,2,1,medio
M200105,0,0.16874993,0.6946535725773793,0.3265210187250799,test,7,3,medio
C100377,0,0.18513748,0.6548031291664115,0.32603717211784333,train,10,4,medio
C102286,0,0.25214148,0.49745289315022073,0.32573489197861266,train,11,4,medio
C101582,0,0.3523885,0.26093347845440473,0.3249519883929651,train,16,6,medio
C102053,0,0.1950415,0.6270607528550269,0.3246472691733492,train,15,6,medio
C101180,0,0.19592609,0.6230022761787928,0.3240489439238893,train,10,4,medio
C101338,0,0.18578126,0.6459786208033252,0.32384046052574184,train,13,6,medio
C102428,0,0.17683108,0.6627620201295059,0.32261036160544876,train,8,3,medio
C100262,0,0.19592609,0.616614129046411,0.3221324997841748,train,10,4,medio
M200446,0,0.16824394,0.6806728062205137,0.3219726031176037,test,2,1,medio
C100955,0,0.1950415,0.6161115782507831,0.32136251679207606,train,12,5,medio
M200431,0,0.16874993,0.6759449379498287,0.32090842833681477,test,5,2,medio
C100932,0,0.19227117,0.6200108451578551,0.3205930746475915,train,13,5,medio
M200815,0,0.1770847,0.653877455536067,0.3201225246618806,test,7,3,medio
C100546,0,0.1950415,0.6075330372062697,0.318788954478722,train,14,6,medio
M200641,0,0.16824394,0.666796526969529,0.3178097193423083,test,2,1,medio
M200859,0,0.16287756,0.679276833830099,0.3177973404222192,test,2,1,medio
M200405,0,0.18868846,0.6186471006116204,0.317676041151313,test,4,2,medio
M200078,0,0.16287756,0.6781692781861682,0.31746507372904,train,2,1,medio
C100802,0,0.3024578,0.3519863846056079,0.31731638199545187,test,10,4,medio
M200902,0,0.16287756,0.6745267901426485,0.3163723273159841,train,4,2,medio
C100550,0,0.1776513,0.6389049460965758,0.31602739603752983,train,9,4,medio
M200535,0,0.1770847,0.6385128770051398,0.3155131511026024,train,7,3,medio
M200905,0,0.16824394,0.6582901995205473,0.3152578211076138,train,2,1,medio
C102310,0,0.16287756,0.6677457708552621,0.3143380215297682,train,7,3,medio
M200717,0,0.16287756,0.6657173367751009,0.3137294913057198,train,2,1,medio
C100570,0,0.35307467,0.22038020885283507,0.3132663315424167,train,8,3,medio
M200877,0,0.18782891,0.6003799944321753,0.31159423021079424,test,4,2,medio
C100138,0,0.1950415,0.5830111144436173,0.3114323776499263,train,15,6,medio
C102299,0,0.18549752,0.6048532616168254,0.31130423519223904,train,15,6,medio
C101483,0,0.19227117,0.5876101944043594,0.3108728794215428,train,10,4,medio
C101284,0,0.19227117,0.5868732335302792,0.31065179115931874,train,14,6,medio
C101968,0,0.19227117,0.5825096706134932,0.30934272228428294,train,9,4,medio
M200503,0,0.18513748,0.5982586300036761,0.3090738223690227,train,4,2,medio
C100109,0,0.17709318,0.6159090411656856,0.3087379384635019,train,2,1,medio
C100054,0,0.1950415,0.5732321584407976,0.3084986908490804,train,12,5,medio
C102366,0,0.17862476,0.6097443054096187,0.30796061903167615,train,5,2,medio
M200610,0,0.16287756,0.6460594925440318,0.3078321380363991,train,4,2,medio
M200563,0,0.18513748,0.5936141605639556,0.3076804815371066,train,2,1,medio
M200538,0,0.16287756,0.643242327030345,0.30698698838229305,test,2,1,medio
C102375,0,0.18578126,0.5897757635219953,0.3069796033413429,train,12,5,medio
M200456,0,0.1770847,0.6090300959527047,0.3066683167868719,train,9,4,medio
C101098,0,0.18663359,0.5861897222426585,0.3065004185505823,train,9,4,medio
C100299,0,0.19592609,0.5638199866917915,0.3062942570777889,train,10,4,medio
M200148,0,0.16824394,0.6259032070314003,0.3055417233608697,test,2,1,medio
C101174,0,0.19592609,0.5608184185726603,0.3053937866420495,train,12,5,medio
M200884,0,0.16287756,0.6366481950352677,0.3050087487837698,test,2,1,medio
M200968,0,0.16364591,0.6343869063073548,0.30486820467752673,test,7,3,medio
M200301,0,0.16287756,0.6358136484064292,0.3047583847951183,test,2,1,medio
C101067,0,0.19227117,0.5660122776671417,0.3043935044003775,train,9,4,medio
M200969,0,0.16846903,0.6206699163397694,0.30412929358126356,test,2,1,medio
C101853,0,0.19684465,0.5537783865395798,0.3039247770388011,train,14,6,medio
M200080,0,0.16287756,0.6318627080397273,0.30357310268510773,test,2,1,medio
C102295,0,0.16874993,0.6167550311202212,0.3031514562879325,train,12,5,medio
C100183,0,0.25702778,0.40863467162137396,0.30250983806039444,train,10,4,medio
M200236,0,0.16287756,0.6269605277247351,0.3021024485906101,test,2,1,medio
C102057,0,0.19966456,0.5373543642658214,0.30097149737770024,train,14,6,medio
C102128,0,0.19592609,0.5451487350081201,0.3006928815726875,train,10,4,medio
C101634,0,0.16287756,0.6190599805600482,0.29973228444120403,train,5,2,baixo
M200221,0,0.21048582,0.5074787843248666,0.2995837094790167,test,4,2,baixo
C102402,0,0.16287756,0.6177869961275158,0.2993503891114443,train,7,3,baixo
M200712,0,0.17040385,0.5995708222022464,0.29915393933149603,train,4,2,baixo
C102136,0,0.1950415,0.5396277161305746,0.2984173581560135,train,10,4,baixo
C101415,0,0.1950415,0.5395529770117491,0.29839493642036585,train,10,4,baixo
C100761,0,0.1950415,0.5394725138558614,0.2983707974735995,train,14,6,baixo
C102252,0,0.19227117,0.5447426465965332,0.29801261507919496,train,13,5,baixo
M200122,0,0.16824394,0.59722415344716,0.2969380072855976,test,2,1,baixo
C100679,0,0.19537182,0.5323650617644891,0.2964697980655939,train,11,4,baixo
M200353,0,0.16188335,0.610177447779127,0.2963715807745302,train,2,1,baixo
C101266,0,0.19966456,0.5207477533462754,0.2959895141018364,train,11,5,baixo
C101015,0,0.16846903,0.5922426538279231,0.2956011148277097,train,5,2,baixo
C100302,0,0.1776513,0.5701909594358008,0.2954132000392974,train,10,4,baixo
C100418,0,0.18578126,0.551001339293417,0.29534727607276934,train,7,3,baixo
C101937,0,0.19537182,0.5286026022431634,0.29534106020919626,train,10,4,baixo
C100776,0,0.19227117,0.5329700875025051,0.2944808473509865,train,7,3,baixo
C100158,0,0.17040385,0.5830652675272228,0.29420227292898893,train,7,3,baixo
C101773,0,0.18079354,0.5588004063141618,0.2941955945066295,train,10,4,baixo
M200789,0,0.16846903,0.5868669138653126,0.2939883928389265,train,5,2,baixo
M200066,0,0.17040385,0.5815930253960766,0.2937606002896451,test,2,1,baixo
C100531,0,0.19511728,0.5229990192437448,0.2934817972238146,train,14,6,baixo
C100182,0,0.19227117,0.529378936858348,0.29340350215773936,train,8,3,baixo
C100797,0,0.19592609,0.5201134270266434,0.2931822891782445,train,10,4,baixo
C101542,0,0.16287756,0.5941193233285624,0.2922500872717583,train,9,4,baixo
M200924,0,0.16287756,0.5906666015891844,0.2912142707499449,test,4,2,baixo
M200841,0,0.16287756,0.590390788285366,0.29113152675879933,test,2,1,baixo
C101251,0,0.16287756,0.588035578305543,0.29042496376485244,train,12,5,baixo
C102497,0,0.19227117,0.5188953922589163,0.2902584387779099,train,7,3,baixo
M200003,0,0.16287756,0.5856105922801017,0.28969746795722007,test,2,1,baixo
C102040,0,0.16287756,0.5838873446407045,0.2891804936654009,train,10,4,baixo
M200411,0,0.16824394,0.5708275808845334,0.28901903551680963,test,3,2,baixo
C100301,0,0.1950415,0.5080438852003216,0.2889422088769376,train,10,4,baixo
C101276,0,0.19227117,0.5144235330993,0.288916881030025,train,12,5,baixo
M200661,0,0.16188335,0.5846560077423214,0.28871514876348847,test,2,1,baixo
M200945,0,0.17040385,0.5647564442560465,0.2887096259476361,test,4,2,baixo
C101502,0,0.1776513,0.5470010332333772,0.28845622217857025,train,10,5,baixo
M200944,0,0.17659104,0.5490217174451624,0.2883202378559433,test,2,1,baixo
M200730,0,0.19600213,0.5027609864781509,0.28802978396148116,test,6,2,baixo
C101821,0,0.17540097,0.5502919919994829,0.2878682782562779,train,14,6,baixo
C102290,0,0.16210161,0.580867011656542,0.2877312315434752,train,13,5,baixo
M200433,0,0.16287756,0.5788771826383542,0.28767744506469584,test,2,1,baixo
C100970,0,0.1931462,0.5082409469459251,0.28767461741488565,train,11,4,baixo
M200580,0,0.16824394,0.5654255291983254,0.2873984200109472,train,2,1,baixo
C100840,0,0.36655062,0.10224841664227381,0.2872599441706912,train,9,3,baixo
M200162,0,0.16287756,0.5770510885150584,0.28712961682770705,train,2,1,baixo
M200200,0,0.17040385,0.5579515104187694,0.28666814579645294,test,4,2,baixo
M200708,0,0.16846903,0.5614809217909724,0.28637259521662445,test,2,1,baixo
M200359,0,0.16287756,0.574221820239957,0.28628083634517665,test,2,1,baixo
C102116,0,0.17988886,0.5345195739255771,0.28627807524163795,train,7,3,baixo
M200190,0,0.17040385,0.5559896910620149,0.2860795999894266,train,4,2,baixo
C100483,0,0.1950415,0.49773159229872693,0.2858485210064592,train,8,4,baixo
M200485,0,0.18587336,0.5190927465760814,0.28583917558205446,test,2,1,baixo
C101799,0,0.196394,0.4943333595973444,0.28577579647249557,train,5,2,baixo
C100520,0,0.16895084,0.5573283554879598,0.2854640907576016,train,14,6,baixo
C100792,0,0.17146997,0.5512412978711179,0.2854013694376484,train,10,4,baixo
C102063,0,0.19023675,0.5072134736549566,0.28532975922142595,train,13,5,baixo
C101626,0,0.1950415,0.49591796233364516,0.2853044320169347,train,8,3,baixo
M200390,0,0.17976463,0.5303637543673804,0.28494436619745167,train,4,2,baixo
C100871,0,0.19791855,0.48769900502816704,0.28485268146412335,train,11,5,baixo
C100812,0,0.1950415,0.49419391706232824,0.28478721843553956,train,13,5,baixo
C102256,0,0.19227117,0.5000073117448453,0.28459201462368855,train,10,4,baixo
C102452,0,0.19537182,0.4901692231456097,0.28381104647993016,train,10,4,baixo
C101035,0,0.16340066,0.5621884028532442,0.28303698481375983,train,9,4,baixo
M200365,0,0.16287756,0.5629629357715519,0.2829031710046551,test,2,1,baixo
M200556,0,0.16287756,0.5629355111068253,0.28289494360523715,test,5,2,baixo
M200760,0,0.16287756,0.5627999742991933,0.28285428256294753,test,2,1,baixo
C101106,0,0.16210161,0.563697208596888,0.282580290625579,train,7,3,baixo
M200554,0,0.16287756,0.5612233410342866,0.28238129258347555,train,2,1,baixo
C100369,0,0.1701496,0.5440357188891596,0.28231542886827066,train,10,4,baixo
C100434,0,0.16340066,0.5596931509786288,0.2822884092513752,train,10,5,baixo
C100270,0,0.1950415,0.4857929307527444,0.28226692254266444,train,8,4,baixo
M200537,0,0.16188335,0.5624511115424847,0.28205367990353747,train,2,1,baixo
M200196,0,0.16287756,0.559146011891239,0.2817580938405613,test,4,2,baixo
M200728,0,0.16287756,0.5590896561793781,0.28174118712700297,train,2,1,baixo
C100416,0,0.16287756,0.5585374324832616,0.281575520018168,train,9,4,baixo
C100909,0,0.1950415,0.4827749996796801,0.28136154322074514,train,8,3,baixo
C101506,0,0.19227117,0.4888823350239166,0.28125452160740994,train,13,6,baixo
C100360,0,0.16287756,0.5572184976825393,0.28117983957795134,train,5,2,baixo
M200946,0,0.18513748,0.5042986606790653,0.2808858315716395,test,10,4,baixo
C101595,0,0.16287756,0.5560864272271024,0.28084021844132023,train,8,4,baixo
C101026,0,0.18057969,0.514406377593206,0.28072768882498933,train,10,4,baixo
C101068,0,0.19023675,0.4908390868046012,0.28041744316631934,train,10,4,baixo
C100048,0,0.196394,0.47633440954746725,0.2803761114575324,train,12,5,baixo
C100129,0,0.19227117,0.48574387528184704,0.2803129836847891,train,7,3,baixo
C101720,0,0.1950415,0.47890841639732984,0.28020156823604003,train,15,6,baixo
C101419,0,0.19537182,0.47733213634521565,0.27995992043981194,train,11,4,baixo
C101737,0,0.18578126,0.4989736071266762,0.27973895642274715,train,5,2,baixo
C101942,0,0.19537182,0.4755493657084009,0.2794250892487675,train,15,6,baixo
M200336,0,0.16287756,0.5513378832995272,0.2794156552630477,train,2,1,baixo
M200241,0,0.16824394,0.5385445805256597,0.2793341354091475,train,2,1,baixo
M200178,0,0.16287756,0.5509310546015114,0.27929360665364295,test,2,1,baixo
M200320,0,0.18782891,0.49164540850003274,0.27897385443115147,test,5,2,baixo
C101021,0,0.16188335,0.551716192008237,0.27883320404326317,train,7,3,baixo
C100459,0,0.27926728,0.27745204716992466,0.2787227110566857,test,8,3,baixo
M200941,0,0.16287756,0.5480848549027291,0.2784397467440083,train,2,1,baixo
M200118,0,0.16287756,0.5473005144170225,0.2782044445982963,train,2,1,baixo
M200904,0,0.16287756,0.5463214166554632,0.27791071526982847,test,5,2,baixo
M200620,0,0.16287756,0.5455875626788388,0.27769055907684115,test,2,1,baixo
C100254,0,0.16287756,0.5448664019597658,0.27747421086111923,train,10,4,baixo
M200597,0,0.16364591,0.5427350601336693,0.27737265082542106,test,2,1,baixo
C100134,0,0.19227117,0.47557701238421385,0.27726292481549913,train,14,6,baixo
C100997,0,0.17798176,0.5088657577284802,0.27724695770289387,train,15,6,baixo
M200340,0,0.16287756,0.5431246713551606,0.27695169167973777,train,2,1,baixo
C101061,0,0.19227117,0.4739408005559347,0.27677206126701537,train,12,5,baixo
C101939,0,0.17791437,0.5069585468276813,0.27662761735631447,train,13,6,baixo
C100265,0,0.16287756,0.5418693228093071,0.27657508711598167,train,5,2,baixo
C100196,0,0.18663359,0.48641948495930276,0.2765693473655756,train,12,5,baixo
M200252,0,0.16287756,0.5418328083278503,0.2765641327715446,test,2,1,baixo
C102389,0,0.18578126,0.4867782179928375,0.2760803396825955,train,9,4,baixo
M200174,0,0.16824394,0.5276313306737932,0.2760601604535875,test,2,1,baixo
M200045,0,0.16287756,0.5401266429150875,0.2760522831477158,test,2,1,baixo
M200280,0,0.16824394,0.5271409146602682,0.27591303564953007,test,2,1,baixo
C102280,0,0.18578126,0.48533133306857834,0.27564627420531773,train,5,2,baixo
