entity_id,entity_type,rule_id,severity,evidence_ids,rule_desc
C101677,client,R04_income_mismatch,2,TGARYU1JYHNT9,"Renda incompatível: R$12,774 = 17.2× renda mensal"
C100906,client,R04_income_mismatch,2,T25OHEVMOKIXN,"Renda incompatível: R$50,559 = 50.9× renda mensal"
C100885,client,R04_income_mismatch,2,TBTDZAOAW7U06,"Renda incompatível: R$53,423 = 54.6× renda mensal"
C102080,client,R04_income_mismatch,2,T3FVDDYH7MQGT,"Renda incompatível: R$11,736 = 16.3× renda mensal"
C101528,client,R04_income_mismatch,2,TY1PTZ5L4RY3L,"Renda incompatível: R$34,895 = 25.9× renda mensal"
C102312,client,R04_income_mismatch,2,TB2LP68G0UG0B,"Renda incompatível: R$55,628 = 26.9× renda mensal"
C100966,client,R04_income_mismatch,2,TYIMGYHZE7O9V,"Renda incompatível: R$8,573 = 21.7× renda mensal"
C101544,client,R04_income_mismatch,2,TIT8TOK8QYFSK,"Renda incompatível: R$17,316 = 15.3× renda mensal"
C101082,client,R04_income_mismatch,2,TFWXWR2A6HEKQ,"Renda incompatível: R$4,269 = 16.7× renda mensal"
C101390,client,R04_income_mismatch,2,TOWN9VKX2EJRF,"Renda incompatível: R$16,823 = 21.9× renda mensal"
C101427,client,R04_income_mismatch,2,TNA0QM51G5Y4O,"Renda incompatível: R$17,280 = 18.4× renda mensal"
C102458,client,R04_income_mismatch,2,TZSI3X20JIMKH,"Renda incompatível: R$21,148 = 24.1× renda mensal"
C100882,client,R04_income_mismatch,2,TNMFSD7DKPYY9,"Renda incompatível: R$52,277 = 43.6× renda mensal"
C101261,client,R04_income_mismatch,2,TCX05ZXSQ5S33,"Renda incompatível: R$11,755 = 16.7× renda mensal"
C100554,client,R04_income_mismatch,2,TMJD3CY4NON64,"Renda incompatível: R$18,232 = 22.8× renda mensal"
C100268,client,R04_income_mismatch,2,TFQWTP54FKCSG,"Renda incompatível: R$16,714 = 22.1× renda mensal"
C102093,client,R04_income_mismatch,2,TD5GKFWXXE5G9,"Renda incompatível: R$14,710 = 22.7× renda mensal"
C100014,client,R04_income_mismatch,2,TUB5RLO98RFQ0,"Renda incompatível: R$10,524 = 18.8× renda mensal"
C100310,client,R04_income_mismatch,2,TN6YO38SLTFU3,"Renda incompatível: R$23,813 = 30.7× renda mensal"
C101141,client,R04_income_mismatch,2,TTGVDCA46TUFW,"Renda incompatível: R$21,317 = 21.3× renda mensal"
C101083,client,R04_income_mismatch,2,TTCLSQ58RIV8T,"Renda incompatível: R$26,037 = 31.4× renda mensal"
C101431,client,R04_income_mismatch,2,TDXZY1LUVUMAB,"Renda incompatível: R$18,397 = 19.5× renda mensal"
C101284,client,R04_income_mismatch,2,TTWR3W6ISMJS6,"Renda incompatível: R$4,477 = 22.7× renda mensal"
C102324,client,R04_income_mismatch,2,TPQE3BYP18XWH,"Renda incompatível: R$19,115 = 17.1× renda mensal"
C100978,client,R04_income_mismatch,2,TG1JP5WDTQ60N,"Renda incompatível: R$10,116 = 17.1× renda mensal"
C100807,client,R04_income_mismatch,2,T0O1U56Y8F401,"Renda incompatível: R$11,440 = 15.2× renda mensal"
C102126,client,R04_income_mismatch,2,THQ7AB28GLG92,"Renda incompatível: R$18,603 = 15.2× renda mensal"
C101103,client,R04_income_mismatch,2,T4W6KNXOJL63W,"Renda incompatível: R$24,053 = 38.2× renda mensal"
C101346,client,R04_income_mismatch,2,TWUGJAT5SI6XC,"Renda incompatível: R$6,571 = 20.8× renda mensal"
C102403,client,R04_income_mismatch,2,T99DZMCTSROJI,"Renda incompatível: R$45,011 = 24.0× renda mensal"
C102107,client,R04_income_mismatch,2,TXVYZ7HJP6629,"Renda incompatível: R$14,809 = 15.4× renda mensal"
C101060,client,R04_income_mismatch,2,T3VXWSCSJCCM8,"Renda incompatível: R$63,125 = 50.6× renda mensal"
C102022,client,R04_income_mismatch,2,TLPYI840XNO75,"Renda incompatível: R$7,408 = 18.6× renda mensal"
C102437,client,R04_income_mismatch,2,TE1Z5TD6AOPVI,"Renda incompatível: R$18,377 = 20.4× renda mensal"
C102244,client,R04_income_mismatch,2,T0XN3P9L1PUSD,"Renda incompatível: R$14,886 = 60.2× renda mensal"
C100331,client,R04_income_mismatch,2,T9XCZYYCULPLM,"Renda incompatível: R$26,012 = 36.0× renda mensal"
C100420,client,R04_income_mismatch,2,TO4Z8AF5CSD7I,"Renda incompatível: R$25,436 = 20.8× renda mensal"
C101665,client,R04_income_mismatch,2,T9WZHZN1F61A3,"Renda incompatível: R$12,036 = 15.3× renda mensal"
C100092,client,R04_income_mismatch,2,T8N7SXX0MRGWZ,"Renda incompatível: R$15,526 = 20.1× renda mensal"
C101916,client,R04_income_mismatch,2,TD9ZMNZ72V6IY,"Renda incompatível: R$30,442 = 19.2× renda mensal"
C101074,client,R04_income_mismatch,2,TZWIRLKI4XBMJ,"Renda incompatível: R$6,166 = 15.5× renda mensal"
C102141,client,R04_income_mismatch,2,TON17Q5WJELZE,"Renda incompatível: R$27,825 = 15.4× renda mensal"
C101266,client,R04_income_mismatch,2,TCOYVSISI8W5H,"Renda incompatível: R$14,803 = 17.9× renda mensal"
C101259,client,R04_income_mismatch,2,TVXD2RD4CJV5F,"Renda incompatível: R$9,304 = 28.4× renda mensal"
C102248,client,R04_income_mismatch,2,TBKBNP5A00KH9,"Renda incompatível: R$20,719 = 20.2× renda mensal"
C101796,client,R04_income_mismatch,2,TGRSDAY4Q107F,"Renda incompatível: R$27,954 = 28.6× renda mensal"
C100371,client,R04_income_mismatch,2,TOD0OX97JDTJP,"Renda incompatível: R$38,306 = 50.9× renda mensal"
C100435,client,R04_income_mismatch,2,TAJMJ75XLJ9ND,"Renda incompatível: R$9,056 = 15.5× renda mensal"
C102491,client,R04_income_mismatch,2,TG7DTVW22X347,"Renda incompatível: R$17,081 = 15.7× renda mensal"
C101602,client,R04_income_mismatch,2,T9J0C2X63P6QX,"Renda incompatível: R$13,592 = 20.0× renda mensal"
C101197,client,R04_income_mismatch,2,T2HLUGV25BO6W,"Renda incompatível: R$13,052 = 18.4× renda mensal"
C102427,client,R04_income_mismatch,2,T06GBMJ41YDE5,"Renda incompatível: R$19,387 = 16.8× renda mensal"
C101385,client,R04_income_mismatch,2,TMP47SD2EIW3Y,"Renda incompatível: R$18,933 = 35.8× renda mensal"
C102109,client,R04_income_mismatch,2,T4PMYETPSM1ZC,"Renda incompatível: R$26,220 = 30.7× renda mensal"
C102273,client,R04_income_mismatch,2,T7ZJQU2IS5K18,"Renda incompatível: R$57,164 = 25.7× renda mensal"
C100212,client,R04_income_mismatch,2,T3IPKQITVUYLA,"Renda incompatível: R$45,433 = 29.7× renda mensal"
C101475,client,R04_income_mismatch,2,TDBT29B9DLHIR,"Renda incompatível: R$12,195 = 22.9× renda mensal"
C101072,client,R04_income_mismatch,2,TFQD2X2BSJN4T,"Renda incompatível: R$10,560 = 24.7× renda mensal"
C102268,client,R04_income_mismatch,2,T9UG0GWXMZ5BE,"Renda incompatível: R$40,288 = 17.5× renda mensal"
C101225,client,R04_income_mismatch,2,TAB16YDXNK7R3,"Renda incompatível: R$14,389 = 22.6× renda mensal"
C101661,client,R04_income_mismatch,2,TP80BSX8DDM41,"Renda incompatível: R$8,897 = 16.1× renda mensal"
C100320,client,R04_income_mismatch,2,THAX2TP68WZ38,"Renda incompatível: R$15,121 = 26.0× renda mensal"
C100153,client,R04_income_mismatch,2,TTRHDFMEIPXEC,"Renda incompatível: R$15,905 = 37.2× renda mensal"
C102295,client,R04_income_mismatch,2,T1ZZ2NGY96BRB,"Renda incompatível: R$51,811 = 79.7× renda mensal"
C101421,client,R04_income_mismatch,2,TIGU6ABVDN66E,"Renda incompatível: R$14,713 = 16.0× renda mensal"
C100965,client,R04_income_mismatch,2,T0KIPFWUTD6ED,"Renda incompatível: R$11,916 = 17.4× renda mensal"
C100328,client,R04_income_mismatch,2,TCA86EDUA2KNY,"Renda incompatível: R$25,820 = 75.8× renda mensal"
C101975,client,R04_income_mismatch,2,T36YBEKLL1NYW,"Renda incompatível: R$12,932 = 16.1× renda mensal"
C101438,client,R04_income_mismatch,2,TBFAP5QAZMAN0,"Renda incompatível: R$22,693 = 39.9× renda mensal"
C101918,client,R04_income_mismatch,2,TSGQ84IH89UHV,"Renda incompatível: R$8,123 = 15.5× renda mensal"
C100290,client,R04_income_mismatch,2,T02RNHMYYSX7N,"Renda incompatível: R$23,675 = 32.1× renda mensal"
C102222,client,R04_income_mismatch,2,TDYJXJD7FXGYN,"Renda incompatível: R$13,648 = 17.4× renda mensal"
C100555,client,R04_income_mismatch,2,TJKRAFH7LZMSZ,"Renda incompatível: R$17,365 = 34.6× renda mensal"
C101368,client,R04_income_mismatch,2,TPPNYXUJLLUV9,"Renda incompatível: R$42,065 = 57.6× renda mensal"
C101487,client,R04_income_mismatch,2,TZW2NGBD31JVV,"Renda incompatível: R$18,633 = 21.1× renda mensal"
C102165,client,R04_income_mismatch,2,TYBHMWJSWIWTU,"Renda incompatível: R$46,437 = 19.1× renda mensal"
C100456,client,R04_income_mismatch,2,TLYHJ3SS3YE5V,"Renda incompatível: R$10,972 = 22.3× renda mensal"
C102234,client,R04_income_mismatch,2,TDTEWYV3XQMJ5,"Renda incompatível: R$16,407 = 20.1× renda mensal"
C100491,client,R04_income_mismatch,2,TJ4JI714QAERN,"Renda incompatível: R$49,029 = 43.7× renda mensal"
C101465,client,R04_income_mismatch,2,TNZSWKJRSEW1C,"Renda incompatível: R$30,063 = 30.8× renda mensal"
C100015,client,R04_income_mismatch,2,TR5PXHCZ1JC6A,"Renda incompatível: R$41,968 = 32.7× renda mensal"
C102262,client,R04_income_mismatch,2,TRANRR2Y1VNUP,"Renda incompatível: R$14,145 = 21.0× renda mensal"
C100717,client,R04_income_mismatch,2,T1DBRAJRGW07J,"Renda incompatível: R$24,735 = 15.9× renda mensal"
C102446,client,R04_income_mismatch,2,TJ95F0AY2KHIF,"Renda incompatível: R$9,315 = 17.8× renda mensal"
C101887,client,R04_income_mismatch,2,T4FMB43NVCFQ0,"Renda incompatível: R$28,775 = 43.8× renda mensal"
C101021,client,R04_income_mismatch,2,TMES7S8MVQPZI,"Renda incompatível: R$42,699 = 29.5× renda mensal"
C102451,client,R04_income_mismatch,2,T76ENJTHVZXB3,"Renda incompatível: R$22,013 = 15.5× renda mensal"
C100636,client,R04_income_mismatch,2,T6R9KMUHGQQY0,"Renda incompatível: R$12,642 = 21.7× renda mensal"
C100735,client,R04_income_mismatch,2,TWU60IMPV2SS5,"Renda incompatível: R$20,498 = 27.5× renda mensal"
C100388,client,R04_income_mismatch,2,T089RUOZNROIX,"Renda incompatível: R$26,479 = 27.2× renda mensal"
C100361,client,R04_income_mismatch,2,TSC7NYOSGDZ3F,"Renda incompatível: R$29,473 = 32.9× renda mensal"
C102062,client,R04_income_mismatch,2,T58YO22HHVC3U,"Renda incompatível: R$15,157 = 15.8× renda mensal"
C102070,client,R04_income_mismatch,2,TQS1275JOY1ZA,"Renda incompatível: R$9,720 = 30.9× renda mensal"
C102341,client,R04_income_mismatch,2,T1PFM5RNIZZKE,"Renda incompatível: R$26,551 = 24.9× renda mensal"
C100953,client,R04_income_mismatch,2,T0TDROS5WTBK3,"Renda incompatível: R$13,155 = 17.4× renda mensal"
C101314,client,R04_income_mismatch,2,T9T37LNG0T5KA,"Renda incompatível: R$14,727 = 16.6× renda mensal"
C100676,client,R04_income_mismatch,2,TLRZ8M4JMYVXO,"Renda incompatível: R$10,928 = 20.7× renda mensal"
C100585,client,R04_income_mismatch,2,TAIWCMIK8M20S,"Renda incompatível: R$10,584 = 18.4× renda mensal"
C100476,client,R04_income_mismatch,2,TA6Z4R1R9W0HN,"Renda incompatível: R$18,182 = 42.9× renda mensal"
C100032,client,R04_income_mismatch,2,TKHYY4UD4HO83,"Renda incompatível: R$18,685 = 17.5× renda mensal"
C101689,client,R04_income_mismatch,2,TIM1LIXR5DPXM,"Renda incompatível: R$42,805 = 19.3× renda mensal"
C100458,client,R04_income_mismatch,2,TQKH9MGDXXASL,"Renda incompatível: R$15,913 = 18.6× renda mensal"
C101820,client,R04_income_mismatch,2,TRC9AUO7AKFQQ,"Renda incompatível: R$13,100 = 15.2× renda mensal"
C102004,client,R04_income_mismatch,2,TBD9R8KXLGTHL,"Renda incompatível: R$22,080 = 27.7× renda mensal"
C102388,client,R04_income_mismatch,2,TAFBSY907OL1B,"Renda incompatível: R$20,875 = 18.6× renda mensal"
C101452,client,R04_income_mismatch,2,TDRIP3DI0AIKD,"Renda incompatível: R$21,548 = 30.4× renda mensal"
C100238,client,R04_income_mismatch,2,TSVFVFL5YF9L3,"Renda incompatível: R$6,175 = 16.1× renda mensal"
C101265,client,R04_income_mismatch,2,T8C6PS1SV7KH3,"Renda incompatível: R$13,318 = 20.9× renda mensal"
C101202,client,R04_income_mismatch,2,TTN62LRNJDXR6,"Renda incompatível: R$10,973 = 21.3× renda mensal"
C101317,client,R04_income_mismatch,2,T08RYZBJ6YPGE,"Renda incompatível: R$48,326 = 18.7× renda mensal"
C101499,client,R04_income_mismatch,2,T5PFZKZREJOWF,"Renda incompatível: R$11,330 = 16.3× renda mensal"
C101756,client,R04_income_mismatch,2,TGPP8U6WNKFGJ,"Renda incompatível: R$10,239 = 19.9× renda mensal"
C102471,client,R04_income_mismatch,2,T7NSQPGKRPJYG,"Renda incompatível: R$22,018 = 16.5× renda mensal"
C102040,client,R04_income_mismatch,2,T568LVLWC47D3,"Renda incompatível: R$15,332 = 25.2× renda mensal"
C100514,client,R04_income_mismatch,2,TLC97FUZA6TRO,"Renda incompatível: R$52,742 = 33.2× renda mensal"
C100842,client,R04_income_mismatch,2,TLFOA9W4XAXCC,"Renda incompatível: R$21,952 = 42.6× renda mensal"
C101592,client,R04_income_mismatch,2,T8QWSC1ASVCIM,"Renda incompatível: R$28,677 = 16.4× renda mensal"
C102479,client,R04_income_mismatch,2,TZCZ1C3Y2VWII,"Renda incompatível: R$37,881 = 37.8× renda mensal"
C100057,client,R04_income_mismatch,2,TO9R3WFEC5GGD,"Renda incompatível: R$15,429 = 27.7× renda mensal"
C101118,client,R04_income_mismatch,2,TY8E1MYY75RPE,"Renda incompatível: R$26,784 = 27.3× renda mensal"
C100426,client,R04_income_mismatch,2,TFGQGX8CW80WR,"Renda incompatível: R$23,305 = 22.0× renda mensal"
C100521,client,R04_income_mismatch,2,TI16HWZBEJLHS,"Renda incompatível: R$23,695 = 20.1× renda mensal"
C101332,client,R04_income_mismatch,2,TJSL710ZFMET9,"Renda incompatível: R$23,413 = 39.0× renda mensal"
C100493,client,R04_income_mismatch,2,TIYPUBKGPUW1C,"Renda incompatível: R$47,436 = 15.5× renda mensal"
C100951,client,R04_income_mismatch,2,T9T59YW4U5KCE,"Renda incompatível: R$5,846 = 32.5× renda mensal"
C100856,client,R04_income_mismatch,2,TKV7AW7FVN0R8,"Renda incompatível: R$10,475 = 22.6× renda mensal"
C101853,client,R04_income_mismatch,2,TW0A52FRS6WKI,"Renda incompatível: R$49,957 = 20.7× renda mensal"
C102352,client,R04_income_mismatch,2,TY54R6P79AOZH,"Renda incompatível: R$43,097 = 32.3× renda mensal"
C100304,client,R04_income_mismatch,2,T2SHWL8ON7MW9,"Renda incompatível: R$30,642 = 25.8× renda mensal"
C101942,client,R04_income_mismatch,2,T5TM6IREGFPV4,"Renda incompatível: R$36,304 = 20.3× renda mensal"
C100816,client,R04_income_mismatch,2,T052TVZQODV2O,"Renda incompatível: R$8,667 = 17.8× renda mensal"
C102384,client,R04_income_mismatch,2,TI35HJUJ9HX8H,"Renda incompatível: R$39,623 = 18.0× renda mensal"
C100289,client,R04_income_mismatch,2,TYTB61629DAZ4,"Renda incompatível: R$11,219 = 19.7× renda mensal"
C101239,client,R04_income_mismatch,2,TR27TVMNTSEHO,"Renda incompatível: R$21,907 = 78.0× renda mensal"
C101985,client,R04_income_mismatch,2,T02A0W1G1UY9R,"Renda incompatível: R$26,012 = 31.5× renda mensal"
C100054,client,R04_income_mismatch,2,TYZTLC93X5EOO,"Renda incompatível: R$11,238 = 29.5× renda mensal"
C102008,client,R04_income_mismatch,2,T9DCCAU1YK31B,"Renda incompatível: R$29,628 = 20.0× renda mensal"
C102364,client,R04_income_mismatch,2,TPJZJH549SBJH,"Renda incompatível: R$11,417 = 17.0× renda mensal"
C102015,client,R04_income_mismatch,2,T4R0NGLJUWKQQ,"Renda incompatível: R$13,542 = 18.5× renda mensal"
C102111,client,R04_income_mismatch,2,TDN7NRJMIA41A,"Renda incompatível: R$13,227 = 17.2× renda mensal"
C101813,client,R04_income_mismatch,2,TDCTAVPOC90PW,"Renda incompatível: R$21,898 = 15.5× renda mensal"
C101895,client,R04_income_mismatch,2,T7MQPHRBSOU7L,"Renda incompatível: R$25,394 = 24.0× renda mensal"
C101449,client,R04_income_mismatch,2,TQY241XCH1T1C,"Renda incompatível: R$25,845 = 22.0× renda mensal"
C100297,client,R04_income_mismatch,2,TJYGHMPBLTYF1,"Renda incompatível: R$17,209 = 34.3× renda mensal"
C102361,client,R04_income_mismatch,2,TDXCURMKC3Q17,"Renda incompatível: R$15,329 = 18.5× renda mensal"
C101784,client,R04_income_mismatch,2,TWDVU0RNQX6F3,"Renda incompatível: R$25,522 = 30.7× renda mensal"
C101184,client,R04_income_mismatch,2,TXGFH2X3OCS9N,"Renda incompatível: R$17,350 = 23.7× renda mensal"
C100875,client,R04_income_mismatch,2,TP0FJCZCF568R,"Renda incompatível: R$29,070 = 15.9× renda mensal"
C100811,client,R04_income_mismatch,2,THVROQXHY2ZOW,"Renda incompatível: R$12,899 = 15.1× renda mensal"
C101518,client,R04_income_mismatch,2,TKAPZ8UWAHMI0,"Renda incompatível: R$7,760 = 27.7× renda mensal"
C102016,client,R04_income_mismatch,2,TF6O3BEHMRDO2,"Renda incompatível: R$14,305 = 22.5× renda mensal"
C101299,client,R04_income_mismatch,2,T7FYX00ADOHCI,"Renda incompatível: R$27,394 = 18.9× renda mensal"
C100806,client,R04_income_mismatch,2,T5UG5EWR1WRO5,"Renda incompatível: R$9,219 = 16.8× renda mensal"
C101432,client,R04_income_mismatch,2,TI6Q7JZC12NSG,"Renda incompatível: R$9,491 = 15.4× renda mensal"
C100511,client,R04_income_mismatch,2,T16V675C60KM9,"Renda incompatível: R$17,789 = 20.9× renda mensal"
C101622,client,R04_income_mismatch,2,TXNAD8W81J7XV,"Renda incompatível: R$7,933 = 15.7× renda mensal"
C100564,client,R04_income_mismatch,2,TO9ZZ3TPPB10D,"Renda incompatível: R$8,591 = 18.6× renda mensal"
C102150,client,R04_income_mismatch,2,TL8S4W53OF14D,"Renda incompatível: R$17,478 = 23.5× renda mensal"
C101590,client,R04_income_mismatch,2,T9HQ3SG7THG6G,"Renda incompatível: R$5,814 = 16.9× renda mensal"
C102453,client,R04_income_mismatch,2,TGEOF5C8MOF4K,"Renda incompatível: R$28,644 = 43.2× renda mensal"
C101609,client,R04_income_mismatch,2,T5T1ARVM7C1ZV,"Renda incompatível: R$9,164 = 32.2× renda mensal"
C100088,client,R04_income_mismatch,2,T0VT9UG46ZFM1,"Renda incompatível: R$51,069 = 81.5× renda mensal"
C102496,client,R04_income_mismatch,2,TCW0T3RDL5D18,"Renda incompatível: R$10,166 = 17.7× renda mensal"
C102444,client,R04_income_mismatch,2,TVVWBN0094A6F,"Renda incompatível: R$9,268 = 15.6× renda mensal"
C100427,client,R04_income_mismatch,2,T3H58Y91NA6G0,"Renda incompatível: R$35,703 = 37.3× renda mensal"
C100177,client,R04_income_mismatch,2,TSB4AVV9Y6HRC,"Renda incompatível: R$16,856 = 17.6× renda mensal"
C101415,client,R04_income_mismatch,2,TWVW96PHEEIQQ,"Renda incompatível: R$46,269 = 52.5× renda mensal"
C100228,client,R04_income_mismatch,2,T4Q5EMBZVOUJ8,"Renda incompatível: R$29,043 = 33.6× renda mensal"
C100053,client,R04_income_mismatch,2,TIVSTH519MS0M,"Renda incompatível: R$44,548 = 27.7× renda mensal"
C102183,client,R04_income_mismatch,2,TR6HRVBIRE4B7,"Renda incompatível: R$11,355 = 15.6× renda mensal"
C102198,client,R04_income_mismatch,2,T7M4LFAZR4RG5,"Renda incompatível: R$19,434 = 18.1× renda mensal"
C101676,client,R04_income_mismatch,2,TN42FYI2PZ8ZY,"Renda incompatível: R$24,327 = 25.6× renda mensal"
C100942,client,R04_income_mismatch,2,THKHIKSGLFAPN,"Renda incompatível: R$24,314 = 23.5× renda mensal"
C101208,client,R04_income_mismatch,2,T2HVRIF1K4PMW,"Renda incompatível: R$34,399 = 31.6× renda mensal"
C100734,client,R04_income_mismatch,2,TFJLB64J4NFPJ,"Renda incompatível: R$18,094 = 26.3× renda mensal"
C100810,client,R04_income_mismatch,2,TZY9PO6CZJ1KA,"Renda incompatível: R$29,778 = 19.6× renda mensal"
C100955,client,R04_income_mismatch,2,TRAQBVYCFNK84,"Renda incompatível: R$11,934 = 19.4× renda mensal"
C100851,client,R04_income_mismatch,2,T53T4ULW3A4N2,"Renda incompatível: R$42,813 = 19.7× renda mensal"
C101568,client,R04_income_mismatch,2,TU85N6OZH8JN0,"Renda incompatível: R$11,955 = 22.9× renda mensal"
C100093,client,R04_income_mismatch,2,TQFSHZAU8DDV2,"Renda incompatível: R$12,390 = 25.2× renda mensal"
C102360,client,R04_income_mismatch,2,TZIF0HM4KXG0I,"Renda incompatível: R$4,773 = 19.3× renda mensal"
C101542,client,R04_income_mismatch,2,T991C2EOAP061,"Renda incompatível: R$5,761 = 18.7× renda mensal"
C101574,client,R04_income_mismatch,2,TCYVZHI7541GQ,"Renda incompatível: R$6,468 = 15.3× renda mensal"
C102094,client,R04_income_mismatch,2,TPQAB5PIGU7W5,"Renda incompatível: R$36,519 = 33.8× renda mensal"
C102192,client,R04_income_mismatch,2,T7VU8RH1NDCLV,"Renda incompatível: R$14,040 = 15.1× renda mensal"
C102247,client,R04_income_mismatch,2,TKY5BM57QFEWV,"Renda incompatível: R$73,629 = 58.0× renda mensal"
C101765,client,R04_income_mismatch,2,TZ19E5417BFCJ,"Renda incompatível: R$42,749 = 31.0× renda mensal"
C100208,client,R04_income_mismatch,2,T5EHA9CPQOOVG,"Renda incompatível: R$22,284 = 30.5× renda mensal"
C100327,client,R04_income_mismatch,2,TFRV02TQBTSAE,"Renda incompatível: R$69,954 = 50.5× renda mensal"
C102193,client,R04_income_mismatch,2,T12G98D8L8Y1G,"Renda incompatível: R$11,928 = 18.4× renda mensal"
C100138,client,R04_income_mismatch,2,T0E4LQEJB6HGL,"Renda incompatível: R$40,826 = 44.0× renda mensal"
C102203,client,R04_income_mismatch,2,T1UMK0P0H0O8L,"Renda incompatível: R$27,831 = 20.1× renda mensal"
C101223,client,R04_income_mismatch,2,THWRC3W03W049,"Renda incompatível: R$50,040 = 36.2× renda mensal"
C100008,client,R04_income_mismatch,2,T83X4L66NQ2B8,"Renda incompatível: R$8,043 = 16.5× renda mensal"
C101882,client,R04_income_mismatch,2,TDH2Y0OGOC99E,"Renda incompatível: R$23,787 = 17.2× renda mensal"
C101230,client,R04_income_mismatch,2,TUJY3905T289T,"Renda incompatível: R$52,526 = 35.1× renda mensal"
C101956,client,R04_income_mismatch,2,TLL9DJDLO2Z7H,"Renda incompatível: R$17,569 = 21.2× renda mensal"
C101576,client,R04_income_mismatch,2,TPEE5X3JKOF3I,"Renda incompatível: R$23,953 = 25.1× renda mensal"
C101570,client,R04_income_mismatch,2,T4Z2LE8E53I7K,"Renda incompatível: R$18,624 = 15.8× renda mensal"
C101501,client,R04_income_mismatch,2,TAC27RAKB14RR,"Renda incompatível: R$20,190 = 22.1× renda mensal"
C101046,client,R04_income_mismatch,2,TF1G9IY0JYYWR,"Renda incompatível: R$27,232 = 30.0× renda mensal"
